theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Capacity/Saturation,haproxy_frontend_current_sessions,true,Current in-flight sessions and main concurrency pressure signal,{sessions},gauge,haproxy_frontend_current_sessions,timeseries|query-value|max,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No active sessions or telemetry path missing,Proxy name churn can create noisy top-lists,otel=haproxy.sessions.count|raw=scur,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Capacity/Saturation,haproxy_frontend_limit_sessions,true,Configured session limit used as denominator for utilization,{sessions},gauge,haproxy_frontend_limit_sessions,query-value|timeseries,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Limit not exported by current role/receiver config,Limit differs by frontend/backend and can mislead global averages,otel=haproxy.sessions.limit|raw=slim,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Capacity/Saturation,haproxy_process_current_connections,true,PROMEX process-level current connection count for global HAProxy pressure,{connections},gauge,haproxy_process_current_connections,query-value|timeseries,max,none,context.scope.name:20|context.service.name:20,context.env|context.team,context.scope.name|context.service.name,Global process metric unavailable or scope filtered,Process metric may not map cleanly to per-backend incidents,raw=haproxy_process_current_connections,https://raw.githubusercontent.com/haproxy/haproxy/master/addons/promex/README
Errors/Failures,haproxy_backend_connection_errors_total,true,Connection attempts that failed while reaching backend servers,{errors},counter,haproxy_backend_connection_errors_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Backend connect path currently healthy or metric disabled,Needs pairing with timeout/retry signals for diagnosis,otel=haproxy.connections.errors|raw=econ,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Errors/Failures,haproxy_backend_http_responses_total,true,Backend HTTP responses by code class; used for 5xx ratio and response distribution.,{responses},counter,haproxy_backend_http_responses_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.code:6,context.env|context.team,context.proxy|context.service.name|context.code,Backend response-class metrics are missing or exporter scope excludes response labels.,Use response code classes not raw status labels for stable Top-N.,raw=haproxy_backend_http_responses_total,https://raw.githubusercontent.com/haproxy/haproxy/master/addons/promex/README
Errors/Failures,haproxy_backend_redispatch_warnings_total,true,Requests redispatched to alternate servers after initial selection,{requests},counter,haproxy_backend_redispatch_warnings_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No redispatch events in window,High redispatch with retries indicates unstable pool,otel=haproxy.requests.redispatched|raw=wredis,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Errors/Failures,haproxy_backend_response_errors_total,true,Cumulative response-path errors including aborted server responses,{errors},counter,haproxy_backend_response_errors_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No response-path errors in window,May include server abort semantics not only proxy faults,otel=haproxy.responses.errors|raw=eresp,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Errors/Failures,haproxy_backend_retry_warnings_total,true,Connection retries while reaching backend servers,{retries},counter,haproxy_backend_retry_warnings_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No retries observed or retry logic disabled,Retry spikes can amplify backend load,otel=haproxy.connections.retries|raw=wretr,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Errors/Failures,haproxy_frontend_request_errors_total,true,Cumulative request-path errors including malformed/processing failures,{errors},counter,haproxy_frontend_request_errors_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No request-path errors in window,Can reflect client issues rather than backend outage,otel=haproxy.requests.errors|raw=ereq,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Errors/Failures,haproxy_frontend_requests_denied_total,true,Requests denied by policy/security logic,{requests},counter,haproxy_frontend_requests_denied_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No deny events or policy path disabled,Can be expected policy behavior not outage,otel=haproxy.requests.denied|raw=dreq,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Errors/Failures,haproxy_frontend_responses_denied_total,true,Responses denied by policy/security logic,{responses},counter,haproxy_frontend_responses_denied_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No deny events or policy path disabled,Interpret with config change context to avoid false incidents,otel=haproxy.responses.denied|raw=dresp,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Performance/Latency,haproxy_backend_connect_time_average_seconds,true,Average connect time over recent sample window,s,gauge,haproxy_backend_connect_time_average_seconds,timeseries|query-value|top-list,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Optional metric disabled or no connect attempts,Interpret with connection errors/timeouts to isolate path issue,otel=haproxy.connections.average_time|raw=ctime,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Performance/Latency,haproxy_backend_queue_time_average_seconds,true,Average queue time over recent sample window,s,gauge,haproxy_backend_queue_time_average_seconds,timeseries|query-value|top-list,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Optional metric disabled or no sampled requests,Queue average should be correlated with queued requests for interpretation,otel=haproxy.requests.average_time|raw=qtime,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Performance/Latency,haproxy_backend_response_time_average_seconds,true,Average response time over recent sample window,s,gauge,haproxy_backend_response_time_average_seconds,timeseries|query-value|top-list,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Optional metric disabled or no sampled responses,Average can hide long-tail spikes under mixed traffic,otel=haproxy.responses.average_time|raw=rtime,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Performance/Latency,haproxy_backend_total_time_average_seconds,true,Average total session time over recent sample window,s,gauge,haproxy_backend_total_time_average_seconds,timeseries|query-value|max,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No sampled sessions in interval,Average is not percentile and can mask tails,otel=haproxy.sessions.average|raw=ttime,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Throughput/Usage,haproxy_backend_http_requests_total,true,PROMEX backend HTTP request volume by backend label,{requests},counter,haproxy_backend_http_requests_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name|context.server.address,PROMEX not enabled or backend scope filtered out,Cardinality rises with many dynamic backends,raw=haproxy_backend_http_requests_total,https://raw.githubusercontent.com/haproxy/haproxy/master/addons/promex/README
Throughput/Usage,haproxy_backend_loadbalanced_total,true,Number of times a server was selected for sessions or redispatch,{selections},counter,haproxy_backend_loadbalanced_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No selection events in selected window,Can overlap with request totals depending on protocol mix,otel=haproxy.server_selected.total|raw=lbtot,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Throughput/Usage,haproxy_frontend_bytes_in_total,true,Inbound bytes received by HAProxy,By,counter,haproxy_frontend_bytes_in_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No inbound traffic or metric disabled,Can double-count with multiple telemetry families,otel=haproxy.bytes.input|raw=bin,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Throughput/Usage,haproxy_frontend_bytes_out_total,true,Outbound bytes sent by HAProxy,By,counter,haproxy_frontend_bytes_out_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No outbound traffic or metric disabled,Byte counters can spike on retransmit-heavy conditions,otel=haproxy.bytes.output|raw=bout,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Throughput/Usage,haproxy_frontend_current_session_rate,true,Sessions per second gauge used for ingress load and burst detection,{sessions/s},gauge,haproxy_frontend_current_session_rate,timeseries|query-value|max,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,No session-producing traffic or metric disabled,High-card grouping by address/service combinations can clutter charts,otel=haproxy.sessions.rate|raw=rate,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Throughput/Usage,haproxy_frontend_http_requests_rate_max,true,HTTP requests per second over recent elapsed second gauge,{requests/s},gauge,haproxy_frontend_http_requests_rate_max,timeseries|query-value,max,none,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Frontend traffic not present or metric disabled,Grouping by raw address may explode,otel=haproxy.requests.rate|raw=req_rate,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Throughput/Usage,haproxy_frontend_http_requests_total,true,Total HTTP requests received and response-class split foundation for traffic and error rates,{requests},counter,haproxy_frontend_http_requests_total,timeseries|query-value|top-list,sum,per-second,context.proxy:20|context.service.name:20,context.env|context.team,context.proxy|context.service.name,Frontend request totals unavailable due exporter scope or ingest outage,Use proxy-level grouping; avoid address-level fanout in overview,otel=haproxy.requests.total|raw=req_tot/hrsp_*,https://raw.githubusercontent.com/open-telemetry/opentelemetry-collector-contrib/main/receiver/haproxyreceiver/documentation.md
Cost,NOT_APPLICABLE,false,HAProxy telemetry does not expose direct cloud billing; cost dashboards require external billing datasets and can use throughput plus session utilization as proxy drivers,Unknown,Unknown,Unknown,query-value,average,none,,context.env|context.team,context.service.name,Cost metrics require separate billing/export pipelines,Safe,proxy=haproxy.requests.total|proxy=haproxy.sessions.count,https://docs.haproxy.org/2.8/management.html
