theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Capacity/Saturation,DBLoadCPU,true,Portion of DB load running on CPU; pairs with DBLoadNonCPU to separate compute saturation from waits.,count,summary,aws_rds_db_load_cpu,query-value|timeseries|top-list,average,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.cloud.region|context.databaseinsightsmode,Performance Insights not enabled or not exported,Needs DBLoad for full interpretation,pi=DBLoadCPU|live=aws_rds_db_load_cpu,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PerfInsights.Cloudwatch.html
Capacity/Saturation,DBLoadNonCPU,true,Portion of DB load waiting on non-CPU resources; high values often mean lock or I/O waits.,count,summary,aws_rds_db_load_non_cpu,query-value|timeseries|top-list,average,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.cloud.region|context.databaseinsightsmode,Performance Insights not enabled or not exported,Wait-heavy load needs gating if PI fields are absent,pi=DBLoadNonCPU|live=aws_rds_db_load_non_cpu,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PerfInsights.Cloudwatch.html
Capacity/Saturation,DBLoadRelativeToNumVCPUs,true,Ratio of DB load to available vCPU capacity; already normalized for quick saturation checks.,1,summary,aws_rds_db_load_relative_to_num_vcp_us,query-value|timeseries,max,none,,context.env|context.team,context.enginename|context.cloud.region|context.databaseinsightsmode,Performance Insights not enabled or not exported,Do not apply rate or per-second transforms to this ratio,pi=DBLoadRelativeToNumVCPUs|live=aws_rds_db_load_relative_to_num_vcp_us,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PerfInsights.Cloudwatch.html
Capacity/Saturation,TransactionLogsDiskUsage,true,Disk space used by transaction logs; especially relevant for SQL Server and write-heavy workloads.,By,summary,aws_rds_transaction_logs_disk_usage,query-value|timeseries|top-list,max,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.databaseclass|context.cloud.region|context.dbclusteridentifier,Engine does not emit this metric or namespace mismatch,Should not be treated as universal across engines,cloudwatch=TransactionLogsDiskUsage,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Throughput/Usage,TransactionLogsGeneration,true,Rate at which transaction logs are generated; indicates write amplification and log churn.,By/s,summary,aws_rds_transaction_logs_generation,query-value|timeseries|top-list,sum,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.databaseclass|context.cloud.region|context.dbclusteridentifier,Engine does not emit this metric or namespace mismatch,Keep to instance-level grouping unless Stage 3 confirms richer dimensions,cloudwatch=TransactionLogsGeneration,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Replication/Resilience,ReplicaLag,true,Replica delay surface currently confirmed in Tsuga for the RDS to Aurora PostgreSQL replication path; use it as the live replication-lag proxy until a generic replica metric appears.,s,summary,aws_rds_rds_to_aurora_postgre_sql_replica_lag,query-value|timeseries|top-list,max,none,context.dbinstanceidentifier:20|context.cloud.region:10,context.env|context.team,context.enginename|context.role|context.dbclusteridentifier,No replica-lag metric for this topology or namespace mismatch,Current live signal is Aurora PostgreSQL specific; keep generic title but note the live scope,cloudwatch=ReplicaLag|live=aws_rds_rds_to_aurora_postgre_sql_replica_lag,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Replication/Resilience,ChangeLogBytesUsed,true,Bytes currently retained in the engine change-log surface exposed by the live aws_rds catalog; use as the confirmed log-retention pressure signal where generic binlog storage is absent.,By,summary,aws_rds_change_log_bytes_used,query-value|timeseries|top-list,max,none,context.dbclusteridentifier:20|context.enginename:8,context.env|context.team,context.cloud.region|context.role,Engine does not emit this metric or namespace mismatch,Interpret as a live log-retention proxy rather than a universal cross-engine binlog metric,live=aws_rds_change_log_bytes_used,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Replication/Resilience,BinLogDiskUsage,false,Disk space consumed by binary logs on MySQL or MariaDB family instances.,By,summary,Unknown,query-value|timeseries|top-list,max,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.cloud.region|context.role|context.dbclusteridentifier,No generic MySQL or MariaDB binlog disk metric was found in the live Tsuga catalog; keep this as documented but currently unavailable.,MySQL-family only and currently missing in the live catalog,cloudwatch=BinLogDiskUsage,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Replication/Resilience,OldestReplicationSlotLag,true,Amount of lag for the oldest PostgreSQL replication slot; indicates stalled logical consumers.,By,summary,aws_rds_oldest_replication_slot_lag,query-value|timeseries|top-list,max,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.cloud.region|context.role|context.dbclusteridentifier,PostgreSQL logical replication not enabled or namespace mismatch,PostgreSQL-specific and easy to misread as ordinary replica lag,cloudwatch=OldestReplicationSlotLag|live=aws_rds_oldest_replication_slot_lag,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Replication/Resilience,ReplicationSlotDiskUsage,true,Disk used by PostgreSQL replication slots that retain WAL files.,By,summary,aws_rds_replication_slot_disk_usage,query-value|timeseries|top-list,max,none,context.dbinstanceidentifier:20|context.enginename:8,context.env|context.team,context.cloud.region|context.role|context.dbclusteridentifier,PostgreSQL logical replication not enabled or namespace mismatch,Keep gated; absent on most non-PostgreSQL engines,cloudwatch=ReplicationSlotDiskUsage|live=aws_rds_replication_slot_disk_usage,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
Cost,NOT_APPLICABLE,false,"RDS operational metrics do not directly expose billing totals; use throughput, storage usage, instance class, and log growth as cost proxies until billing telemetry is integrated.",Unknown,Unknown,Unknown,query-value,average,none,,context.env|context.team,context.databaseclass|context.enginename,Cost metrics require separate billing export data,Safe,proxy=FreeStorageSpace|proxy=TransactionLogsGeneration,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/rds-metrics.html
