theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Capacity/Saturation,CpuUtilized,true,CPU units used by tasks. Absolute value (not percentage). Useful alongside CpuReserved for utilization ratio.,CPU units,summary,ecs_containerinsights_cpu_utilized,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.cloud.account.id|context.taskid,Container Insights not enabled or no tasks running,Safe,cw=ECS/ContainerInsights/CpuUtilized,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,CpuReserved,true,CPU units reserved by tasks. Absolute value. Denominator for CPU utilization ratio.,CPU units,summary,ecs_containerinsights_cpu_reserved,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.cloud.account.id|context.taskid,Container Insights not enabled or no tasks running,Safe,cw=ECS/ContainerInsights/CpuReserved,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,MemoryUtilized,true,Memory in MiB used by tasks. Absolute value. Compare with MemoryReserved to compute utilization.,MiB,summary,ecs_containerinsights_memory_utilized,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.cloud.account.id|context.taskid,Container Insights not enabled or no tasks running,Safe,cw=ECS/ContainerInsights/MemoryUtilized,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,MemoryReserved,true,Memory in MiB reserved by tasks. Absolute value. Denominator for memory utilization ratio.,MiB,summary,ecs_containerinsights_memory_reserved,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.cloud.account.id|context.taskid,Container Insights not enabled or no tasks running,Safe,cw=ECS/ContainerInsights/MemoryReserved,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,CPUReservation,false,Percentage of total registered CPU units reserved by running tasks. EC2 launch type only. NOT FOUND in Tsuga — likely Fargate-only account.,percent,summary,aws_ecs_cpu_reservation,timeseries|query-value,avg,none,context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,EC2 launch type not used or no tasks running,Safe,cw=AWS/ECS/CPUReservation,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Capacity/Saturation,MemoryReservation,false,Percentage of total registered memory reserved by running tasks. EC2 launch type only. NOT FOUND in Tsuga — likely Fargate-only account.,percent,summary,aws_ecs_memory_reservation,timeseries|query-value,avg,none,context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,EC2 launch type not used or no tasks running,Safe,cw=AWS/ECS/MemoryReservation,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Capacity/Saturation,GPUReservation,false,Percentage of total available GPUs reserved by running tasks. EC2 launch type with GPU instances only. NOT FOUND in Tsuga.,percent,summary,aws_ecs_gpu_reservation,query-value|timeseries,avg,none,context.clustername:10,context.env|context.team,context.cloud.region,EC2 launch type not used or no GPU instances,Safe,cw=AWS/ECS/GPUReservation,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,NetworkRxBytes,true,"Bytes received per second by tasks. Available only for awsvpc and bridge network modes. Reported as a rate (Bytes/Second).",By/s,summary,ecs_containerinsights_network_rx_bytes,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Network mode does not support metric or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/NetworkRxBytes,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Throughput/Usage,NetworkTxBytes,true,"Bytes transmitted per second by tasks. Available only for awsvpc and bridge network modes. Reported as a rate (Bytes/Second).",By/s,summary,ecs_containerinsights_network_tx_bytes,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Network mode does not support metric or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/NetworkTxBytes,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Throughput/Usage,StorageReadBytes,true,Bytes read from storage devices by tasks.,By,summary,ecs_containerinsights_storage_read_bytes,timeseries|query-value,sum,rate,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,No storage reads or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/StorageReadBytes,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Throughput/Usage,StorageWriteBytes,true,Bytes written to storage devices by tasks.,By,summary,ecs_containerinsights_storage_write_bytes,timeseries|query-value,sum,rate,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,No storage writes or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/StorageWriteBytes,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,EphemeralStorageReserved,true,"Ephemeral storage in GB reserved for Fargate tasks. Fargate Linux platform 1.4.0+ only.",GB,summary,ecs_containerinsights_ephemeral_storage_reserved,query-value|timeseries,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Not Fargate or platform version < 1.4.0 or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/EphemeralStorageReserved,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,EphemeralStorageUtilized,true,"Ephemeral storage in GB used by Fargate tasks. Fargate Linux platform 1.4.0+ only.",GB,summary,ecs_containerinsights_ephemeral_storage_utilized,query-value|timeseries,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Not Fargate or platform version < 1.4.0 or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/EphemeralStorageUtilized,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,EBSFilesystemUtilization,false,"Percentage of EBS filesystem used. NOT FOUND in Tsuga — no EBS volumes attached to tasks in this account.",percent,summary,aws_ecs_ebs_filesystem_utilization,query-value|timeseries,avg,none,context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region,No EBS volumes attached to tasks,Safe,cw=AWS/ECS/EBSFilesystemUtilization,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,RequestCount,true,"Inbound requests processed by Service Connect proxies. Requires appProtocol in port mapping. Service Connect only.",1,summary,aws_ecs_request_count,timeseries|query-value|top-list,sum,rate,context.discoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured or appProtocol not set,"discoveryname cardinality typically low (5-50), safe",cw=AWS/ECS/RequestCount,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,ProcessedBytes,true,Inbound bytes processed by Service Connect proxies. Service Connect only.,By,summary,aws_ecs_processed_bytes,timeseries|query-value,sum,rate,context.discoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured,Safe,cw=AWS/ECS/ProcessedBytes,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,ActiveConnectionCount,true,Number of concurrent active connections to Service Connect proxies. Service Connect only.,1,summary,aws_ecs_active_connection_count,timeseries|query-value,avg,none,context.discoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured,Safe,cw=AWS/ECS/ActiveConnectionCount,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,NewConnectionCount,true,New connections established via Service Connect proxies. Service Connect only.,1,summary,aws_ecs_new_connection_count,timeseries|query-value,sum,rate,context.discoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured,Safe,cw=AWS/ECS/NewConnectionCount,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,HTTPCode_Target_2XX_Count,true,HTTP 2xx (success) responses from Service Connect targets.,1,summary,aws_ecs_http_code_target_2xx_count,timeseries|query-value,sum,rate,context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured or appProtocol not set,Safe,cw=AWS/ECS/HTTPCode_Target_2XX_Count,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,HTTPCode_Target_3XX_Count,false,HTTP 3xx (redirect) responses from Service Connect targets. NOT FOUND in Tsuga — no 3xx responses in this account.,1,summary,aws_ecs_http_code_target_3xx_count,timeseries|query-value,sum,rate,context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured or no 3xx responses,Safe,cw=AWS/ECS/HTTPCode_Target_3XX_Count,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,HTTPCode_Target_4XX_Count,false,HTTP 4xx (client error) responses from Service Connect targets. NOT FOUND in Tsuga — no 4xx responses in this account.,1,summary,aws_ecs_http_code_target_4xx_count,timeseries|query-value,sum,rate,context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured or no 4xx responses,Safe,cw=AWS/ECS/HTTPCode_Target_4XX_Count,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,HTTPCode_Target_5XX_Count,false,HTTP 5xx (server error) responses from Service Connect targets. NOT FOUND in Tsuga — no 5xx responses in this account.,1,summary,aws_ecs_http_code_target_5xx_count,timeseries|query-value,sum,rate,context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured or no 5xx responses,Safe,cw=AWS/ECS/HTTPCode_Target_5XX_Count,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Performance/Latency,TargetResponseTime,true,"Latency from Service Connect proxy to target response. Supports average min max. Service Connect only.",ms,summary,aws_ecs_target_response_time,timeseries|query-value,avg,none,context.targetdiscoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured,Safe,cw=AWS/ECS/TargetResponseTime,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,TargetProcessedBytes,true,Bytes processed by Service Connect proxies toward targets. Service Connect only.,By,summary,aws_ecs_target_processed_bytes,timeseries|query-value,sum,rate,context.targetdiscoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured,Safe,cw=AWS/ECS/TargetProcessedBytes,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Throughput/Usage,RequestCountPerTarget,true,Average requests per target for Service Connect. Useful for per-instance scaling decisions.,1,summary,aws_ecs_request_count_per_target,timeseries|query-value,avg,none,context.targetdiscoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured,Safe,cw=AWS/ECS/RequestCountPerTarget,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,ClientTLSNegotiationErrorCount,false,TLS connection failures on the client side of Service Connect. NOT FOUND in Tsuga — TLS not configured.,1,summary,aws_ecs_client_tls_negotiation_error_count,timeseries|query-value,sum,rate,context.discoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region,Service Connect TLS not configured,Safe,cw=AWS/ECS/ClientTLSNegotiationErrorCount,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,TargetTLSNegotiationErrorCount,false,TLS failures for target connections. NOT FOUND in Tsuga — TLS not configured.,1,summary,aws_ecs_target_tls_negotiation_error_count,timeseries|query-value,sum,rate,context.targetdiscoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region,Service Connect TLS not configured,Safe,cw=AWS/ECS/TargetTLSNegotiationErrorCount,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Errors/Failures,GrpcRequestCount,true,gRPC inbound requests processed by Service Connect. Requires appProtocol: GRPC. Service Connect only.,1,summary,aws_ecs_grpc_request_count,timeseries|query-value,sum,rate,context.discoveryname:15|context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region|context.cloud.account.id,Service Connect not configured or appProtocol not GRPC,Safe,cw=AWS/ECS/GrpcRequestCount,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/available-metrics.html
Availability/Health,TaskSetCount,true,Number of task sets in a service. Relevant for external deployment controllers.,1,summary,ecs_containerinsights_task_set_count,query-value,max,none,context.servicename:25|context.clustername:10,context.env|context.team,context.cloud.region,Container Insights not enabled or using rolling deployment (not external),Safe,cw=ECS/ContainerInsights/TaskSetCount,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,EBSFilesystemSize,false,Total EBS filesystem size in GB. NOT FOUND in Tsuga — no EBS volumes attached.,GB,summary,ecs_containerinsights_ebs_filesystem_size,query-value|timeseries,max,none,context.taskdefinitionfamily:25|context.clustername:10,context.env|context.team,,No EBS volumes attached or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/EBSFilesystemSize,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,EBSFilesystemUtilized,false,EBS filesystem used in GB. NOT FOUND in Tsuga — no EBS volumes attached.,GB,summary,ecs_containerinsights_ebs_filesystem_utilized,query-value|timeseries,max,none,context.taskdefinitionfamily:25|context.clustername:10,context.env|context.team,,No EBS volumes attached or Container Insights not enabled,Safe,cw=ECS/ContainerInsights/EBSFilesystemUtilized,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-metrics-ECS.html
Capacity/Saturation,ContainerCpuUtilization,true,UNEXPECTED — Container-level CPU utilization percentage. Enhanced Observability only.,percent,summary,ecs_containerinsights_container_cpu_utilization,timeseries|query-value|top-list,avg,none,context.containername:10|context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Enhanced Observability not enabled,"containername x taskid can be high cardinality; prefer containername alone",cw=ECS/ContainerInsights/ContainerCpuUtilization,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-enhanced-observability-metrics-ECS.html
Capacity/Saturation,ContainerMemoryUtilization,true,UNEXPECTED — Container-level memory utilization percentage. Enhanced Observability only.,percent,summary,ecs_containerinsights_container_memory_utilization,timeseries|query-value|top-list,avg,none,context.containername:10|context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Enhanced Observability not enabled,"containername x taskid can be high cardinality; prefer containername alone",cw=ECS/ContainerInsights/ContainerMemoryUtilization,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-enhanced-observability-metrics-ECS.html
Availability/Health,UnHealthyContainerHealthStatus,true,UNEXPECTED — Container health check status. 1=UNHEALTHY 0=HEALTHY. Enhanced Observability only. Requires health check in task definition.,1,summary,ecs_containerinsights_un_healthy_container_health_status,query-value|timeseries,max,none,context.containername:10|context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Enhanced Observability not enabled or health check not configured,Safe,cw=ECS/ContainerInsights/UnHealthyContainerHealthStatus,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-enhanced-observability-metrics-ECS.html
Capacity/Saturation,TaskCpuUtilization,true,UNEXPECTED — Task-level CPU utilization percentage. Enhanced Observability only.,percent,summary,ecs_containerinsights_task_cpu_utilization,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Enhanced Observability not enabled,Safe,cw=ECS/ContainerInsights/TaskCpuUtilization,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-enhanced-observability-metrics-ECS.html
Capacity/Saturation,TaskMemoryUtilization,true,UNEXPECTED — Task-level memory utilization percentage. Enhanced Observability only.,percent,summary,ecs_containerinsights_task_memory_utilization,timeseries|query-value,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Enhanced Observability not enabled,Safe,cw=ECS/ContainerInsights/TaskMemoryUtilization,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-enhanced-observability-metrics-ECS.html
Capacity/Saturation,TaskEphemeralStorageUtilization,true,UNEXPECTED — Task-level ephemeral storage utilization percentage. Enhanced Observability only. Fargate only.,percent,summary,ecs_containerinsights_task_ephemeral_storage_utilization,query-value|timeseries,avg,none,context.servicename:25|context.clustername:10|context.taskdefinitionfamily:25,context.env|context.team,context.cloud.region|context.taskid,Enhanced Observability not enabled or not Fargate,Safe,cw=ECS/ContainerInsights/TaskEphemeralStorageUtilization,https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Container-Insights-enhanced-observability-metrics-ECS.html
Cost,NOT_APPLICABLE,false,"ECS does not have dedicated cost metrics. Cost is driven by Fargate vCPU/memory-seconds and EC2 instance hours. Proxy signals: CpuUtilized vs CpuReserved (over-provisioning) and RunningTaskCount (scale). Use AWS Cost Explorer for actual cost data.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
