theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Capacity/Saturation,quickwit_memory_resident_bytes,true,"Total bytes in physically resident data pages (jemalloc stats.resident). Closest proxy to actual memory footprint.",By,gauge,quickwit_memory_resident_bytes,timeseries|query-value,max,none,context.service.name:10,context.env|context.team,context.k8s.pod.name|context.cluster_id,Metric scraping not working or jemalloc disabled,Safe,otel=quickwit_memory_resident_bytes,https://github.com/quickwit-oss/quickwit/blob/main/quickwit/quickwit-common/src/metrics.rs
Capacity/Saturation,quickwit_memory_in_flight_data_bytes,true,"Bytes of data currently in-flight within the indexing pipeline. Labeled by component (rest_server wal indexer etc).",By,gauge,quickwit_memory_in_flight_data_bytes,timeseries|top-list,max,none,context.service.name:10|context.component:15,context.env|context.team,context.k8s.pod.name,No indexer running or no data in pipeline,Safe,otel=quickwit_memory_in_flight_data_bytes,https://github.com/quickwit-oss/quickwit/blob/main/quickwit/quickwit-common/src/metrics.rs
Capacity/Saturation,quickwit_indexing_ongoing_merge_operations,true,Number of merge operations currently in progress.,{operation},gauge,quickwit_indexing_ongoing_merge_operations,timeseries|query-value,max,none,context.service.name:10,context.env|context.team,context.k8s.pod.name,No indexer running or no merges needed,Safe,otel=quickwit_indexing_ongoing_merge_operations,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Capacity/Saturation,quickwit_indexing_pending_merge_operations,true,Number of merge operations waiting to be executed. Growing count indicates merge backlog.,{operation},gauge,quickwit_indexing_pending_merge_operations,timeseries|query-value,max,none,context.service.name:10,context.env|context.team,context.k8s.pod.name,No indexer running or merges keeping up,Safe,otel=quickwit_indexing_pending_merge_operations,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Capacity/Saturation,quickwit_ingest_grpc_requests_in_flight,true,Number of ingest gRPC requests currently being processed.,{request},gauge,quickwit_ingest_grpc_requests_in_flight,timeseries|query-value,max,none,context.service.name:10,context.env|context.team,context.rpc|context.kind|context.k8s.pod.name,No ingest service running,Safe,otel=quickwit_ingest_grpc_requests_in_flight,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Capacity/Saturation,quickwit_ingest_shards,true,"Number of ingest shards by state (open/closed). Ingest v2 only.",{shard},gauge,quickwit_ingest_shards,timeseries|query-value|bar,sum,none,context.service.name:10|context.state:2,context.env|context.team,context.k8s.pod.name,Ingest v1 in use (shards not applicable),Safe,otel=quickwit_ingest_shards,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Capacity/Saturation,quickwit_ingest_wal_disk_used_bytes,true,"Bytes of disk used by the write-ahead log. Ingest v2 only.",By,gauge,quickwit_ingest_wal_disk_used_bytes,timeseries|query-value,max,none,context.service.name:10,context.env|context.team,context.k8s.pod.name,Ingest v1 in use or WAL not configured,"Known issue: may show constant value (GitHub #5547)",otel=quickwit_ingest_wal_disk_used_bytes,https://github.com/quickwit-oss/quickwit/issues/5547
Capacity/Saturation,quickwit_ingest_wal_memory_used_bytes,true,"Bytes of memory used by the write-ahead log. Ingest v2 only.",By,gauge,quickwit_ingest_wal_memory_used_bytes,timeseries|query-value,max,none,context.service.name:10,context.env|context.team,context.k8s.pod.name,Ingest v1 in use or WAL not configured,"Known issue: may report 0 (GitHub #5547)",otel=quickwit_ingest_wal_memory_used_bytes,https://github.com/quickwit-oss/quickwit/issues/5547
Throughput/Usage,quickwit_storage_object_storage_gets_total,true,Total number of GET requests to object storage (S3).,{request},counter,quickwit_storage_object_storage_gets_total,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.index|context.k8s.pod.name,No storage operations (no indexing or search),Safe,otel=quickwit_storage_object_storage_gets_total,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Throughput/Usage,quickwit_storage_object_storage_puts_total,true,Total number of PUT requests to object storage (S3).,{request},counter,quickwit_storage_object_storage_puts_total,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.k8s.pod.name,No storage operations (no indexing),Safe,otel=quickwit_storage_object_storage_puts_total,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Throughput/Usage,quickwit_storage_object_storage_download_num_bytes,true,Total bytes downloaded from object storage (S3).,By,counter,quickwit_storage_object_storage_download_num_bytes,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.index|context.k8s.pod.name,No storage downloads (no search),Safe,otel=quickwit_storage_object_storage_download_num_bytes,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Throughput/Usage,quickwit_storage_object_storage_upload_num_bytes,true,Total bytes uploaded to object storage (S3).,By,counter,quickwit_storage_object_storage_upload_num_bytes,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.k8s.pod.name,No storage uploads (no indexing),Safe,otel=quickwit_storage_object_storage_upload_num_bytes,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Availability/Health,quickwit_cache_cache_hits_total,true,Total cache hits across all cache types.,{hit},counter,quickwit_cache_cache_hits_total,timeseries|query-value,sum,per-second,context.service.name:10|context.component_name:3,context.env|context.team,context.k8s.pod.name,No searcher running or cache disabled,Safe,otel=quickwit_cache_cache_hits_total,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Availability/Health,quickwit_cache_cache_misses_total,true,Total cache misses across all cache types.,{miss},counter,quickwit_cache_cache_misses_total,timeseries|query-value,sum,per-second,context.service.name:10|context.component_name:3,context.env|context.team,context.k8s.pod.name,No searcher running or cache disabled,Safe,otel=quickwit_cache_cache_misses_total,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Capacity/Saturation,quickwit_cache_in_cache_count,true,Number of objects currently in cache.,{object},gauge,quickwit_cache_in_cache_count,timeseries|query-value,max,none,context.service.name:10|context.component_name:3,context.env|context.team,context.k8s.pod.name,No searcher running or cache disabled,Safe,otel=quickwit_cache_in_cache_count,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Capacity/Saturation,quickwit_cache_in_cache_num_bytes,true,Total bytes currently held in cache.,By,gauge,quickwit_cache_in_cache_num_bytes,timeseries|query-value,max,none,context.service.name:10|context.component_name:3,context.env|context.team,context.k8s.pod.name,No searcher running or cache disabled,Safe,otel=quickwit_cache_in_cache_num_bytes,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Availability/Health,quickwit_quickwit_janitor_gc_deleted_splits_total,true,Total number of splits deleted by the garbage collector.,{split},counter,quickwit_quickwit_janitor_gc_deleted_splits_total,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.result|context.k8s.pod.name,No janitor running (GC not happening),Safe,otel=quickwit_quickwit_janitor_gc_deleted_splits_total,https://github.com/quickwit-oss/quickwit/blob/main/quickwit/quickwit-janitor/src/metrics.rs
Availability/Health,quickwit_quickwit_janitor_gc_deleted_bytes_total,true,Total bytes deleted by the garbage collector from object storage.,By,counter,quickwit_quickwit_janitor_gc_deleted_bytes_total,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.result|context.k8s.pod.name,No janitor running (storage leak risk),Safe,otel=quickwit_quickwit_janitor_gc_deleted_bytes_total,https://github.com/quickwit-oss/quickwit/blob/main/quickwit/quickwit-janitor/src/metrics.rs
Availability/Health,quickwit_quickwit_janitor_gc_runs_total,true,Total number of garbage collector executions. Labeled by outcome (context.result).,{run},counter,quickwit_quickwit_janitor_gc_runs_total,timeseries|query-value,sum,per-second,context.service.name:10|context.result:2,context.env|context.team,context.k8s.pod.name,No janitor running,Safe,otel=quickwit_quickwit_janitor_gc_runs_total,https://github.com/quickwit-oss/quickwit/blob/main/quickwit/quickwit-janitor/src/metrics.rs
Availability/Health,quickwit_quickwit_janitor_gc_seconds_total,true,Total time spent running the garbage collector.,s,counter,quickwit_quickwit_janitor_gc_seconds_total,timeseries|query-value,sum,per-second,context.service.name:10,context.env|context.team,context.result|context.k8s.pod.name,No janitor running,Safe,otel=quickwit_quickwit_janitor_gc_seconds_total,https://github.com/quickwit-oss/quickwit/blob/main/quickwit/quickwit-janitor/src/metrics.rs
Performance/Latency,quickwit_cli_thread_unpark_duration_microseconds,true,Histogram of thread unpark durations. Indicates thread scheduling latency.,us,histogram,quickwit_cli_thread_unpark_duration_microseconds,timeseries,percentile(p95),none,context.service.name:10,context.env|context.team,context.k8s.pod.name,No data or thread pool not instrumented,Safe,otel=quickwit_cli_thread_unpark_duration_microseconds,https://github.com/quickwit-oss/quickwit/tree/main/monitoring/grafana/dashboards
Cost,NOT_APPLICABLE,false,"Quickwit itself does not expose cost metrics. Proxy: S3 request rates (quickwit_storage_object_storage_gets_total quickwit_storage_object_storage_puts_total) and S3 transfer bytes correlate directly with cloud storage costs. Compute costs correlate with memory and CPU usage.",,,,,,,,,,,,
