theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Performance/Latency,cassandra.client.request.range_slice.latency.max,true,"Pre-computed max latency for range slice (scan) requests from JMX. Gauge — use max aggregation. Max range scan latency reveals worst-case partition scan overhead and is the leading indicator of cross-partition query SLO violations.",us,gauge,cassandra.client.request.range_slice.latency.max,timeseries|query-value,max,none,context.service.name:20,context.env|context.team,,"OTel receiver issue or no range slice operations in workload","Safe cardinality; use max aggregation",otel=cassandra.client.request.range_slice.latency.max,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,cassandra.compaction.tasks.pending,true,"Current number of compaction tasks pending execution on this node. Gauge. Non-zero is normal; a growing trend above 10-20 indicates compaction is falling behind write rate. This is the most Cassandra-specific saturation signal with direct causal link to read latency.",{task},gauge,cassandra.compaction.tasks.pending,timeseries|query-value,max,none,context.service.name:20,context.env|context.team,,"OTel receiver issue; or Cassandra node has no pending compactions (valid)","Safe; max per service.name is the right aggregation for saturation visibility",otel=cassandra.compaction.tasks.pending|dd=cassandra.pending_compactions,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Throughput/Usage,cassandra.compaction.tasks.completed,true,"Cumulative count of completed compaction tasks. Counter — use rate for completions/second. A healthy compaction rate should exceed or match pending task growth rate. Low completion rate with high pending = compaction throughput insufficient for write load.",{task},counter,cassandra.compaction.tasks.completed,timeseries,sum,rate,context.service.name:20,context.env|context.team,,"OTel receiver issue; or no compactions have completed (unusual after startup)","Safe cardinality",otel=cassandra.compaction.tasks.completed,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,cassandra.storage.load.count,true,"[VERIFY: Tsuga reports as counter/cumulative — use rate post-function to show storage growth rate in bytes/sec. If OTel collector reports UpDownCounter as cumulative sum, the raw value may also represent current bytes on disk.] Data volume managed by this node excluding snapshot content.",By,counter,cassandra.storage.load.count,timeseries|top-list,sum,rate,context.service.name:20,context.env|context.team,,"OTel receiver issue; or node has no data (unlikely in production)","Safe; max per service.name reveals hotspot nodes",otel=cassandra.storage.load.count|dd=cassandra.nodetool.status.load,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,cassandra.storage.total_hints.count,true,"Cumulative count of hints dispatched to the hint queue since node startup. Counter — use rate for current hint dispatch rate. A zero or stable rate indicates all nodes are healthy. Rising rate indicates replica(s) are down and mutations are being queued for replay.",{hint},counter,cassandra.storage.total_hints.count,timeseries,sum,rate,context.service.name:20,context.env|context.team,,"OTel receiver issue; or zero hints dispatched (all nodes healthy — this is good)","Safe cardinality",otel=cassandra.storage.total_hints.count,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,cassandra.storage.total_hints.in_progress.count,true,"[VERIFY: Tsuga reports as counter/cumulative — use rate post-function for hints-per-second dispatch rate. Semantically represents hint deliveries in progress (should go up and down); cumulative counter semantics may differ.] Rising rate means a node is down and hint replay is underway.",{hint},counter,cassandra.storage.total_hints.in_progress.count,timeseries|query-value,sum,rate,context.service.name:20,context.env|context.team,,"OTel receiver issue; or zero hints in progress (all nodes healthy)","Safe cardinality",otel=cassandra.storage.total_hints.in_progress.count,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Performance/Latency,cassandra.table.bloom_filter.false_ratio,false,"[ABSENT FROM TSUGA — requires collector config update to enable table-level JMX MBean collection.] Bloom filter false positive ratio per table. Gauge. Values near 0 are ideal (few unnecessary disk seeks). Values near 1 mean nearly every SSTable is checked unnecessarily on reads. Rising ratio indicates compaction not merging SSTables fast enough.",1,gauge,cassandra.table.bloom_filter.false_ratio,timeseries|top-list,max,none,context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled in OTel collector","High cardinality if many tables exist; always apply top_n limit",otel=cassandra.table.bloom_filter.false_ratio|dd=cassandra.bloom_filter_false_ratio,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Throughput/Usage,cassandra.table.cache.hit,false,"[ABSENT FROM TSUGA — requires collector config update.] Cumulative count of cache access results per table: hit/miss/hit_out_of_range for both row cache and key cache. Counter — use rate. Row cache is disabled by default; absence is expected in most deployments.",{hit},counter,cassandra.table.cache.hit,timeseries,sum,rate,context.cache_result:3|context.keyspace:16,context.env|context.team,,"Metric absent from Tsuga; also row cache is disabled by default in Cassandra","High cardinality if grouping by keyspace+table+cache_result simultaneously; prefer filtering by cache_result",otel=cassandra.table.cache.hit,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Throughput/Usage,cassandra.table.coordinator.read,false,"[ABSENT FROM TSUGA — requires collector config update.] Cumulative count of coordinator read requests handled per keyspace/table. Counter — use rate. Shows which tables are receiving the most coordinator (client-facing) read traffic. Different from table.operation.count which includes replica-local operations.",{request},counter,cassandra.table.coordinator.read,timeseries|top-list,sum,rate,context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","High cardinality with many tables; always apply top_n",otel=cassandra.table.coordinator.read,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Throughput/Usage,cassandra.table.coordinator.scan,false,"[ABSENT FROM TSUGA — requires collector config update.] Cumulative count of coordinator range scan requests per keyspace/table. Counter — use rate. Range scans are more expensive than point reads. High scan rate relative to read rate indicates range query workload amplifying read amplification.",{request},counter,cassandra.table.coordinator.scan,timeseries|top-list,sum,rate,context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","High cardinality; always apply top_n",otel=cassandra.table.coordinator.scan,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,cassandra.table.disk.used,false,"[ABSENT FROM TSUGA — requires collector config update.] Current disk bytes used per keyspace/table. Gauge. Use to identify which tables are consuming the most disk space. Disk imbalance between tables can indicate missing TTLs, tombstone accumulation, or compaction falling behind for specific tables.",By,gauge,cassandra.table.disk.used,top-list|timeseries,sum,none,context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","Very high cardinality if many tables; use top-list with top_n",otel=cassandra.table.disk.used,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Throughput/Usage,cassandra.table.operation.count,false,"[ABSENT FROM TSUGA — requires collector config update. Also: double-counts at cluster level because each replica node counts its local operations.] Cumulative count of operations per table. Counter — use rate. Use only for per-table relative traffic analysis, not cluster-wide throughput.",{operation},counter,cassandra.table.operation.count,top-list|timeseries,sum,rate,context.operation:6|context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","Very high cardinality if grouping operation+keyspace+table; prefer top_n on table only",otel=cassandra.table.operation.count,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Performance/Latency,cassandra.table.operation.latency,false,"[ABSENT FROM TSUGA — requires collector config update.] Pre-computed latency percentiles (50p/99p/max) per operation type and keyspace/table. Gauge — use average aggregation + no post-function. Always filter to a specific percentile value to avoid averaging across different percentile series.",us,gauge,cassandra.table.operation.latency,timeseries|top-list,average,none,context.percentile:3|context.operation:6|context.keyspace:16,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","Extremely high cardinality if grouping percentile+operation+keyspace+table simultaneously; always filter percentile and operation first",otel=cassandra.table.operation.latency,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Performance/Latency,cassandra.table.tombstone_scanned,false,"[ABSENT FROM TSUGA — requires collector config update.] Pre-computed percentile count of tombstones scanned per read operation per table. Gauge — use average aggregation. p99 > 100 = warning; p99 > 1000 = critical risk of query failure. Key triage signal for slow reads.",{tombstone},gauge,cassandra.table.tombstone_scanned,timeseries|top-list,max,none,context.percentile:3|context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","High cardinality with many tables; use top-list; filter to p99 percentile",otel=cassandra.table.tombstone_scanned,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Performance/Latency,cassandra.table.live_sstable_count,false,"[ABSENT FROM TSUGA — requires collector config update.] Current number of live SSTables per table. Gauge. Too many SSTables = more disk seeks per read = higher read latency. Compaction reduces SSTable count. Values above 10-20 per table warrant investigation.",{sstable},gauge,cassandra.table.live_sstable_count,timeseries|top-list,max,none,context.keyspace:16|context.columnfamily:20,context.env|context.team,,"Metric absent from Tsuga until table-level JMX collection is enabled","High cardinality with many tables; use top-list with top_n",dd=cassandra.live_ss_table_count,https://cassandra.apache.org/doc/latest/cassandra/operating/metrics.html
Capacity/Saturation,cassandra.thread_pool.active_tasks,false,"[ABSENT FROM TSUGA — requires collector config update to enable thread-pool JMX MBean collection.] Current number of tasks actively executing in each thread pool. Gauge. Used alongside pending_tasks to compute saturation ratio. Active tasks at pool maximum = no capacity for new work.",{task},gauge,cassandra.thread_pool.active_tasks,timeseries|query-value,max,none,context.thread_pool:15|context.service.name:20,context.env|context.team,,"Metric absent from Tsuga until thread-pool JMX collection is enabled","Safe; group by thread_pool and service.name",otel=cassandra.thread_pool.active_tasks,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,cassandra.thread_pool.pending_tasks,false,"[ABSENT FROM TSUGA — requires collector config update.] Current number of tasks queued and waiting per thread pool. Gauge. This is the leading saturation indicator — pending tasks spike before drops occur. Monitor ReadStage and MutationStage as the most critical pools.",{task},gauge,cassandra.thread_pool.pending_tasks,timeseries|query-value|top-list,max,none,context.thread_pool:15|context.service.name:20,context.env|context.team,,"Metric absent from Tsuga until thread-pool JMX collection is enabled","Safe; max reveals worst-case pool saturation",otel=cassandra.thread_pool.pending_tasks,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Errors/Failures,cassandra.thread_pool.dropped_tasks,false,"[ABSENT FROM TSUGA — requires collector config update.] Cumulative count of tasks dropped (timed out before processing) per thread pool. Counter — use rate. ANY non-zero rate is a critical signal: the node is discarding client work. Monitor ReadStage and MutationStage drops as highest priority.",{task},counter,cassandra.thread_pool.dropped_tasks,timeseries|query-value,sum,rate,context.thread_pool:15|context.service.name:20,context.env|context.team,,"Drops have never occurred since node startup (desired state); or metric absent from Tsuga","Safe; rate by thread_pool reveals which operations are being dropped",otel=cassandra.thread_pool.dropped_tasks,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Throughput/Usage,cassandra.thread_pool.completed_tasks,false,"[ABSENT FROM TSUGA — requires collector config update.] Cumulative count of tasks successfully completed per thread pool. Counter — use rate for completions/second. Healthy completion rate alongside low pending and zero drops = thread pool operating normally.",{task},counter,cassandra.thread_pool.completed_tasks,timeseries,sum,rate,context.thread_pool:15|context.service.name:20,context.env|context.team,,"Metric absent from Tsuga; or no tasks completed yet","Safe cardinality",otel=cassandra.thread_pool.completed_tasks,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/cassandra.md
Capacity/Saturation,jvm.memory.heap.used,true,"Current JVM heap memory in use by the Cassandra process. Counter/cumulative in Tsuga. Confirmed metric name: jvm.memory.heap.used (not jvm.memory.heap). Heap > 70% of jvm.memory.heap.max triggers more frequent GC; > 80% risks stop-the-world GC pauses that stall all Cassandra operations. Use context.host.name to isolate per-node heap pressure.",By,counter,jvm.memory.heap.used,timeseries|query-value,max,none,context.host.name:20,context.env|context.team,,"JVM target not configured in OTel jmxreceiver; or Cassandra JVM not reachable","Safe cardinality; group by host.name for per-node heap monitoring",otel=jvm.memory.heap.used,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/jvm.md
Capacity/Saturation,jvm.memory.heap.max,true,"Maximum JVM heap size configured for the Cassandra process (-Xmx setting). Counter/cumulative in Tsuga. Confirmed present in Tsuga. Required to compute Heap Utilization ratio (jvm.memory.heap.used / jvm.memory.heap.max). Stable over time unless JVM is restarted.",By,counter,jvm.memory.heap.max,query-value,max,none,context.host.name:20,context.env|context.team,,"JVM target not configured in OTel jmxreceiver; filter returning no results","Safe cardinality",otel=jvm.memory.heap.max,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/jvm.md
Errors/Failures,jvm.gc.collections.count,true,"Cumulative count of JVM garbage collection events. Counter — use rate for collections/second. Frequent major GC (old generation) is more concerning than minor GC. Use context.jvm.gc.action to split minor vs major. Correlate with read/write latency spikes to confirm GC causality.",{collection},counter,jvm.gc.collections.count,timeseries,sum,rate,context.host.name:20,context.env|context.team,context.jvm.gc.action,"JVM target not configured in OTel jmxreceiver","Safe cardinality; group by jvm.gc.action for minor vs major GC breakdown",otel=jvm.gc.collections.count,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/jvm.md
Errors/Failures,jvm.gc.collections.elapsed,true,"Cumulative time spent in JVM garbage collection in milliseconds. Counter — use rate for ms-of-GC-per-second. High GC elapsed time directly explains read/write latency spikes. GC overhead > 5% (50ms/s) is warning; > 10% (100ms/s) is critical. Use context.jvm.gc.action to split minor vs major GC time.",ms,counter,jvm.gc.collections.elapsed,timeseries|query-value,sum,rate,context.host.name:20,context.env|context.team,context.jvm.gc.action,"JVM target not configured in OTel jmxreceiver","Safe cardinality; group by gc.action for breakdown",otel=jvm.gc.collections.elapsed,https://github.com/open-telemetry/opentelemetry-java-contrib/blob/main/jmx-metrics/docs/target-systems/jvm.md
Cost,NOT_APPLICABLE,true,"Cassandra is self-hosted open-source software. There is no per-request or per-byte cloud cost metric exported by Cassandra itself. Proxy cost metrics: use cassandra.storage.load.count for storage provisioning cost, and cassandra.client.request.count for request volume as sizing input.",N/A,N/A,NOT_APPLICABLE,note,N/A,N/A,N/A,N/A,N/A,N/A,No cost metrics available from Cassandra JMX,N/A,,
