theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Throughput/Usage,litespeed_incoming_ssl_bytes_per_second,true,Inbound SSL/TLS bandwidth in bytes per second (covers HTTP/2 and HTTP/3); pre-computed rate gauge,By/s,gauge,litespeed_incoming_ssl_bytes_per_second,timeseries|query-value,sum,none,context.scope:20,context.env|context.team,context.scope,No SSL inbound traffic,Low,prometheus=litespeed_incoming_ssl_bytes_per_second,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_outgoing_ssl_bytes_per_second,true,Outbound SSL/TLS bandwidth in bytes per second (covers HTTP/2 and HTTP/3); pre-computed rate gauge,By/s,gauge,litespeed_outgoing_ssl_bytes_per_second,timeseries|query-value,sum,none,context.scope:20,context.env|context.team,context.scope,No SSL outbound traffic,Low,prometheus=litespeed_outgoing_ssl_bytes_per_second,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_requests_per_second_per_vhost,true,Request rate per virtual host in requests per second; pre-computed rate gauge updated every ~10 s — do NOT apply rate() or per-second,{request}/s,gauge,litespeed_requests_per_second_per_vhost,timeseries|query-value|top-list,sum,none,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,VHost has received no traffic since server start or exporter not running,Medium — one series per vhost (20-100 typical); use Top-N,prometheus=litespeed_requests_per_second_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_total_requests_per_vhost,true,Cumulative total requests per virtual host since server start; true Prometheus counter — apply rate() for rate-of-change,{request},counter,litespeed_total_requests_per_vhost,timeseries|top-list,sum,per-second,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,VHost never received traffic or exporter not running,Medium — one series per vhost; use Top-N,prometheus=litespeed_total_requests_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_current_requests_per_vhost,true,Number of requests currently in-flight (being processed) per virtual host; high sustained value indicates slow backends or cache bypass,{request},gauge,litespeed_current_requests_per_vhost,timeseries|query-value|top-list,sum,none,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,No in-flight requests or vhost inactive,Medium — per-vhost cardinality,prometheus=litespeed_current_requests_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_outgoing_bytes_per_second_per_vhost,false,Outbound bandwidth per virtual host in bytes per second; pre-computed rate gauge; useful for isolating high-traffic vhosts,By/s,gauge,litespeed_outgoing_bytes_per_second_per_vhost,timeseries|top-list,sum,none,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,No outbound traffic from this vhost,Medium — per-vhost cardinality,prometheus=litespeed_outgoing_bytes_per_second_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Performance/Latency,litespeed_public_cache_hits_per_second_per_vhost,true,LSCache public (shared) cache hits per second per virtual host; pre-computed rate gauge; zero if LSCache not configured or not warmed,hits/s,gauge,litespeed_public_cache_hits_per_second_per_vhost,timeseries|query-value|top-list,sum,none,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,LSCache not configured for this VHost or cache not yet warmed after restart,Medium — per-vhost cardinality,prometheus=litespeed_public_cache_hits_per_second_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Performance/Latency,litespeed_public_cache_hits_per_vhost,true,Cumulative public cache hits per virtual host since server start; true Prometheus counter; use rate() for rate-of-change,{hit},counter,litespeed_public_cache_hits_per_vhost,timeseries,sum,per-second,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,LSCache not configured for VHost,Medium — per-vhost cardinality,prometheus=litespeed_public_cache_hits_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Performance/Latency,litespeed_private_cache_hits_per_second_per_vhost,true,LSCache private (per-user/session) cache hits per second per virtual host; pre-computed rate gauge; relevant for CMS with logged-in users,hits/s,gauge,litespeed_private_cache_hits_per_second_per_vhost,timeseries|query-value,sum,none,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,No logged-in user traffic or private cache not enabled,Medium — per-vhost cardinality,prometheus=litespeed_private_cache_hits_per_second_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Performance/Latency,litespeed_private_cache_hits_per_vhost,true,Cumulative private cache hits per virtual host since server start; true Prometheus counter,{hit},counter,litespeed_private_cache_hits_per_vhost,timeseries,sum,per-second,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,No logged-in user traffic or private cache disabled,Medium — per-vhost cardinality,prometheus=litespeed_private_cache_hits_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Performance/Latency,litespeed_static_hits_per_second_per_vhost,true,Static file serving rate per second per virtual host (JS/CSS/images served directly without PHP); pre-computed rate gauge,hits/s,gauge,litespeed_static_hits_per_second_per_vhost,timeseries|query-value|top-list,sum,none,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,VHost serves no static files or static serving disabled,Medium — per-vhost cardinality,prometheus=litespeed_static_hits_per_second_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Performance/Latency,litespeed_static_hits_per_vhost,true,Cumulative static file hits per virtual host since server start; true Prometheus counter,{hit},counter,litespeed_static_hits_per_vhost,timeseries,sum,per-second,context.vhost:20|context.scope:20,context.env|context.team,context.vhost|context.scope,No static files served or metric not exposed,Medium — per-vhost cardinality,prometheus=litespeed_static_hits_per_vhost,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_config_max_connections_per_app,true,Configured maximum connections to an EXTAPP backend pool (CMAXCONN); static configuration ceiling per app type and name,{connection},gauge,litespeed_config_max_connections_per_app,query-value|timeseries,max,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No external application configured for this VHost,Low — bounded by app_type and app_name count,prometheus=litespeed_config_max_connections_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_pool_max_connections_per_app,true,Effective pool maximum connections (EMAXCONN); may differ from CMAXCONN due to dynamic pool scaling; used as denominator for pool utilization,{connection},gauge,litespeed_pool_max_connections_per_app,query-value,max,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No external application configured,Low,prometheus=litespeed_pool_max_connections_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_pool_count_per_app,true,Number of active worker processes/threads in the EXTAPP pool (POOL_SIZE); drops when workers crash; watch for sudden drops paired with high INUSE_CONN,{process},gauge,litespeed_pool_count_per_app,timeseries|query-value,sum,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No workers spawned yet (lazy init) or all workers crashed,Low — bounded by app count,prometheus=litespeed_pool_count_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_connections_in_use_per_app,true,Currently in-use connections to an EXTAPP backend (INUSE_CONN); when equal to EMAXCONN the pool is fully saturated,{connection},gauge,litespeed_connections_in_use_per_app,timeseries|query-value|top-list,sum,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No active backend requests,Low — bounded by app count,prometheus=litespeed_connections_in_use_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_connections_idle_per_app,true,Idle connections in the EXTAPP pool (IDLE_CONN); when 0 with WAITQUE_DEPTH > 0 all workers are busy,{connection},gauge,litespeed_connections_idle_per_app,timeseries,sum,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,All workers crashed or pool not initialized,Low,prometheus=litespeed_connections_idle_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_wait_queue_depth_per_app,true,Requests waiting for an available EXTAPP connection (WAITQUE_DEPTH); any value > 0 means backend is saturated and requests are queuing — the most critical saturation metric,{request},gauge,litespeed_wait_queue_depth_per_app,query-value|timeseries|top-list,max,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No backend pressure (healthy state),Low — bounded by app count; use max aggregation,prometheus=litespeed_wait_queue_depth_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_requests_per_second_per_app,true,Backend request throughput per EXTAPP in requests per second; pre-computed rate gauge — do NOT apply rate(),{request}/s,gauge,litespeed_requests_per_second_per_app,timeseries|top-list,sum,none,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No requests dispatched to this backend,Low,prometheus=litespeed_requests_per_second_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Throughput/Usage,litespeed_total_requests_per_app,true,Cumulative total requests dispatched to an EXTAPP backend since server start; true Prometheus counter — apply rate(),{request},counter,litespeed_total_requests_per_app,timeseries|top-list,sum,per-second,context.app_type:6|context.app_name:20|context.vhost:20,context.env|context.team,context.app_type|context.app_name,No requests ever dispatched to this backend,Low,prometheus=litespeed_total_requests_per_app,https://github.com/litespeedtech/litespeed-prometheus-exporter
Capacity/Saturation,litespeed_current_l4_connections,false,Current L4 passthrough connections in Kubernetes LiteSpeed Ingress Controller mode; NOT present in standard deployments,{connection},gauge,litespeed_current_l4_connections,query-value|timeseries,sum,none,context.scope:20,context.env|context.team,context.k8s.cluster.name,K8s Ingress Controller not in use (absent in standard LSWS),Low — K8s only,prometheus=litespeed_current_l4_connections,https://docs.litespeedtech.com/cloud/kubernetes/metrics/
Throughput/Usage,litespeed_incoming_l4_bytes_per_second,false,L4 passthrough inbound bandwidth; Kubernetes Ingress Controller only; pre-computed rate gauge,By/s,gauge,litespeed_incoming_l4_bytes_per_second,timeseries,sum,none,context.scope:20,context.env|context.team,context.k8s.cluster.name,K8s Ingress Controller not in use,Low — K8s only,prometheus=litespeed_incoming_l4_bytes_per_second,https://docs.litespeedtech.com/cloud/kubernetes/metrics/
Throughput/Usage,litespeed_outgoing_l4_bytes_per_second,false,L4 passthrough outbound bandwidth; Kubernetes Ingress Controller only; pre-computed rate gauge,By/s,gauge,litespeed_outgoing_l4_bytes_per_second,timeseries,sum,none,context.scope:20,context.env|context.team,context.k8s.cluster.name,K8s Ingress Controller not in use,Low — K8s only,prometheus=litespeed_outgoing_l4_bytes_per_second,https://docs.litespeedtech.com/cloud/kubernetes/metrics/
Cost,NOT_APPLICABLE,false,LiteSpeed does not expose billing or cost metrics. Use litespeed_outgoing_http_bytes_per_second + litespeed_outgoing_ssl_bytes_per_second as egress proxy for network cost estimation. Backend PHP worker pool utilization (litespeed_connections_in_use_per_app) can serve as a compute cost proxy.,Unknown,Unknown,Unknown,query-value,sum,none,,context.env|context.team,,No cost metrics available,Safe,,
