theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Redis/Valkey Efficiency,DatabaseCapacityUsagePercentage,true,"Percent of total Redis-family data capacity in use, including SSD on tiered clusters. [Inferred from Std]",percent,gauge,aws_elasticache_database_capacity_usage_percentage,query-value|timeseries,max,none,context.cacheclusterid:20,context.env|context.team,context.cloud.region,,Most useful where data tiering exists; otherwise can overlap with memory-usage percentage,cloudwatch=DatabaseCapacityUsagePercentage|tsuga_guess=aws_elasticache_database_capacity_usage_percentage,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Efficiency,Evictions_Redis,true,Number of keys evicted because the Redis-family cache hit maxmemory. [Inferred from Std],count,counter,aws_elasticache_evictions,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20,context.env|context.team,context.cloud.region,"No evictions, wrong namespace, or no Redis-family telemetry present",Show as rate or grouped hotspot chart; do not average away,cloudwatch=Evictions|tsuga_guess=aws_elasticache_evictions,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html|https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.WhichShouldIMonitor.html
Redis/Valkey Efficiency,CurrConnections_Redis,true,Number of client connections excluding replica connections for Valkey or Redis OSS. [Inferred from Std],count,gauge,aws_elasticache_curr_connections,query-value|timeseries,max,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,,"Some monitoring connections are expected; interpret trends, not absolute purity",cloudwatch=CurrConnections|tsuga_guess=aws_elasticache_curr_connections,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,SuccessfulReadRequestLatency,true,Latency of successful read requests in Redis-family caches. [Inferred from Std],us,gauge,aws_elasticache_successful_read_request_latency,query-value|timeseries|top-list,average,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,"Metric missing, wrong namespace, or no Redis-family telemetry present",Prefer percentiles if supported live; do not combine reads and writes into one chart,cloudwatch=SuccessfulReadRequestLatency|tsuga_guess=aws_elasticache_successful_read_request_latency,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,SuccessfulWriteRequestLatency,true,Latency of successful write requests in Redis-family caches. [Inferred from Std],us,gauge,aws_elasticache_successful_write_request_latency,query-value|timeseries|top-list,average,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,"Metric missing, wrong namespace, or no Redis-family telemetry present",Prefer percentiles if supported live; keep separate from read latency,cloudwatch=SuccessfulWriteRequestLatency|tsuga_guess=aws_elasticache_successful_write_request_latency,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,ReplicationLag,true,Replica lag behind the primary node. Replica-only metric and key failover-readiness signal. [Inferred from Std],s,gauge,aws_elasticache_replication_lag,query-value|timeseries|top-list,max,none,context.cachenodeid:20,context.env|context.team,context.cloud.region,"No replicas, wrong namespace, or no Redis-family telemetry present",Replica-only metric; absence is ambiguous until topology is confirmed,cloudwatch=ReplicationLag|tsuga_guess=aws_elasticache_replication_lag,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,TrafficManagementActive,true,Boolean signal that ElastiCache is actively managing traffic because the node cannot process all incoming work safely. [Inferred from Std],bool,gauge,aws_elasticache_traffic_management_active,query-value|timeseries,max,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,,Keep as boolean/state visual; do not normalize as a rate,cloudwatch=TrafficManagementActive|tsuga_guess=aws_elasticache_traffic_management_active,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,ErrorCount,true,Total number of failed Redis-family commands during the period. [Inferred from Std],count,counter,aws_elasticache_error_count,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,"No command failures, wrong namespace, or no Redis-family telemetry present",Pair with latency or traffic-management state to avoid overreacting to tiny counts,cloudwatch=ErrorCount|tsuga_guess=aws_elasticache_error_count,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,AuthenticationFailures,true,Failed AUTH attempts for Valkey or Redis OSS and a strong security signal. [Inferred from Std],count,counter,aws_elasticache_authentication_failures,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,"No auth failures, wrong namespace, or no Redis-family telemetry present",Likely low-volume but high-value; avoid noisy groupings,cloudwatch=AuthenticationFailures|tsuga_guess=aws_elasticache_authentication_failures,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Memcached Efficiency,CurrConnections_Memcached,false,"Current Memcached connections, including expected ElastiCache and internal connections. [Inferred from Std]",count,gauge,aws_elasticache_curr_connections_memcached,query-value|timeseries,max,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region|context.cloud.availability_zone,Metric not present in the live Tsuga catalog for this environment,Interpret trend rather than assuming all connections are client traffic,cloudwatch=CurrConnections|tsuga_guess=aws_elasticache_curr_connections_memcached,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,GetHits,false,Memcached get requests where the key was found. [Inferred from Std],count,counter,aws_elasticache_get_hits,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Best used in a hit-rate formula with GetMisses,cloudwatch=GetHits|tsuga_guess=aws_elasticache_get_hits,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,GetMisses,false,Memcached get requests where the key was not found. [Inferred from Std],count,counter,aws_elasticache_get_misses,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Best used in a hit-rate formula with GetHits,cloudwatch=GetMisses|tsuga_guess=aws_elasticache_get_misses,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,Evictions_Memcached,false,Non-expired Memcached items evicted to make space for new writes. [Inferred from Std],count,counter,aws_elasticache_evictions_memcached,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Do not average away; evictions are a direct memory-fit symptom,cloudwatch=Evictions|tsuga_guess=aws_elasticache_evictions_memcached,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,NewConnections,true,New Memcached connections received during the period. [Inferred from Std],count,counter,aws_elasticache_new_connections,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,"No Memcached traffic, wrong namespace, or no Memcached telemetry present",Good denominator for connection churn or instability analysis,cloudwatch=NewConnections|tsuga_guess=aws_elasticache_new_connections,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,BytesReadIntoMemcached,false,Bytes read from the network by the Memcached cache node. [Inferred from Std],By,counter,aws_elasticache_bytes_read_into_memcached,timeseries|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Node or cluster grouping only,cloudwatch=BytesReadIntoMemcached|tsuga_guess=aws_elasticache_bytes_read_into_memcached,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,BytesWrittenOutFromMemcached,false,Bytes written to the network by the Memcached cache node. [Inferred from Std],By,counter,aws_elasticache_bytes_written_out_from_memcached,timeseries|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Node or cluster grouping only,cloudwatch=BytesWrittenOutFromMemcached|tsuga_guess=aws_elasticache_bytes_written_out_from_memcached,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,UnusedMemory,false,"Memcached memory not used by data, but not necessarily available for more data because overhead still consumes memory. [Inferred from Std]",By,gauge,aws_elasticache_unused_memory,query-value|timeseries,min,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Do not interpret as true allocatable free space,cloudwatch=UnusedMemory|tsuga_guess=aws_elasticache_unused_memory,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Memcached Efficiency,CurrItems,false,Current number of Memcached items stored in cache. [Inferred from Std],count,gauge,aws_elasticache_curr_items_memcached,query-value|timeseries,max,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Use cluster or node grouping only,cloudwatch=CurrItems|tsuga_guess=aws_elasticache_curr_items_memcached,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Memcached.html
Serverless Capacity,ElastiCacheProcessingUnits,false,Serverless compute-consumption metric tracking ECPU usage driven by CPU time and data transferred. [Inferred from Std],ecpu/s,gauge,aws_elasticache_processing_units,query-value|timeseries|top-list,max,none,context.engine:5|context.serverless_cache.name:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,Most useful per serverless cache or engine; avoid mixing with node-based capacity charts,cloudwatch=ElastiCacheProcessingUnits|tsuga_guess=aws_elasticache_processing_units,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/WhatIs.corecomponents.html|https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/Scaling.html
Serverless Capacity,BytesUsedForCache_Serverless,false,Serverless data-storage metric and main proxy for stored-data growth. [Inferred from Std],By,gauge,aws_elasticache_bytes_used_for_cache_serverless,query-value|timeseries,max,none,context.engine:5|context.serverless_cache.name:20,context.env|context.team,context.cloud.region,Metric not present in the live Tsuga catalog for this environment,May overlap in name with Redis-family metric; Stage 3 should keep it gated unless live serverless telemetry appears,cloudwatch=BytesUsedForCache|tsuga_guess=aws_elasticache_bytes_used_for_cache_serverless,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/Scaling.html|https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/WhatIs.corecomponents.html
Ops/Security,SaveInProgress,true,Binary metric showing a background save is currently running on Redis-family nodes. [Inferred from Std],bool,gauge,aws_elasticache_save_in_progress,query-value|timeseries,max,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team,context.cloud.region,,"Use as an annotation-like operational clue, not as a throughput KPI",cloudwatch=SaveInProgress|tsuga_guess=aws_elasticache_save_in_progress,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Fleet/Health,CPUCreditBalance,true,Remaining CPU credits on burstable ElastiCache nodes and a key signal for T-class headroom collapse.,credits,gauge,aws_elasticache_cpu_credit_balance,query-value|timeseries|top-list,min,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,Node is not burstable or metric not present in the live Tsuga catalog,Useful only on burstable node families; do not generalize across all clusters,cloudwatch=CPUCreditBalance|tsuga=aws_elasticache_cpu_credit_balance,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.HostLevel.html
Fleet/Health,CPUCreditUsage,true,"CPU credits consumed by burstable ElastiCache nodes, which rise when sustained CPU demand exceeds the baseline allowance.",credits,counter,aws_elasticache_cpu_credit_usage,query-value|timeseries|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,Node is not burstable or metric not present in the live Tsuga catalog,"Useful only on burstable node families; treat as a rate, not a level",cloudwatch=CPUCreditUsage|tsuga=aws_elasticache_cpu_credit_usage,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.HostLevel.html
Redis/Valkey Efficiency,ActiveDefragHits,true,Active defragmentation reallocations on Redis-family nodes and a signal that the engine is reclaiming fragmented memory.,count,counter,aws_elasticache_active_defrag_hits,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,"Feature disabled, unsupported engine version, or metric not present in the live Tsuga catalog",Interpret with memory fragmentation; raw totals alone are not a problem statement,cloudwatch=ActiveDefragHits|tsuga=aws_elasticache_active_defrag_hits,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Efficiency,DatabaseMemoryUsageCountedForEvictPercentage,true,Percent of Redis-family memory counted toward eviction and therefore closer to practical maxmemory pressure than broad memory usage alone.,percent,gauge,aws_elasticache_database_memory_usage_counted_for_evict_percentage,query-value|timeseries|top-list,max,none,context.replicationgroupid:20|context.nodegroupid:20,context.env|context.team,context.replicationgroupid|context.nodegroupid|context.cloud.region|context.cloud.account.id,Metric not present in the live Tsuga catalog for this environment,"Best interpreted with memory usage and evictions, not by itself",cloudwatch=DatabaseMemoryUsageCountedForEvictPercentage|tsuga=aws_elasticache_database_memory_usage_counted_for_evict_percentage,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Efficiency,MemoryFragmentationRatio,true,Redis-family allocator fragmentation ratio showing how much extra memory overhead exists beyond the active dataset.,ratio,gauge,aws_elasticache_memory_fragmentation_ratio,query-value|timeseries|top-list,max,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,Metric not present in the live Tsuga catalog for this environment,High values need memory context; fragmentation alone does not prove user-visible impact,cloudwatch=MemoryFragmentationRatio|tsuga=aws_elasticache_memory_fragmentation_ratio,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,MasterLinkHealthStatus,true,Replica link health status for Redis-family topology and a direct indicator of whether a follower is cleanly connected to its primary.,status,gauge,aws_elasticache_master_link_health_status,query-value|timeseries|top-list,min,none,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,"No replicas, unsupported topology, or metric not present in the live Tsuga catalog",Replica-only metric; absence is ambiguous without topology context,cloudwatch=MasterLinkHealthStatus|tsuga=aws_elasticache_master_link_health_status,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Redis/Valkey Resilience,ReplicationBytes,true,Bytes replicated from Redis-family primaries to replicas and a direct measure of replication write volume.,By,counter,aws_elasticache_replication_bytes,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,"No replicas, unsupported topology, or metric not present in the live Tsuga catalog",Best read with replication lag so throughput is not mistaken for distress,cloudwatch=ReplicationBytes|tsuga=aws_elasticache_replication_bytes,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.Redis.html
Fleet/Health,NetworkBandwidthInAllowanceExceeded,true,"Events where inbound network bandwidth allowance is exceeded on an ElastiCache node, indicating host-network saturation on ingress.",count,counter,aws_elasticache_network_bandwidth_in_allowance_exceeded,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,No allowance breaches or metric not present in the live Tsuga catalog,Use with host and traffic context; sparse counters should not dominate the overview alone,cloudwatch=NetworkBandwidthInAllowanceExceeded|tsuga=aws_elasticache_network_bandwidth_in_allowance_exceeded,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.HostLevel.html
Fleet/Health,NetworkBandwidthOutAllowanceExceeded,true,"Events where outbound network bandwidth allowance is exceeded on an ElastiCache node, indicating host-network saturation on egress.",count,counter,aws_elasticache_network_bandwidth_out_allowance_exceeded,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,No allowance breaches or metric not present in the live Tsuga catalog,Use with host and traffic context; sparse counters should not dominate the overview alone,cloudwatch=NetworkBandwidthOutAllowanceExceeded|tsuga=aws_elasticache_network_bandwidth_out_allowance_exceeded,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.HostLevel.html
Fleet/Health,NetworkConntrackAllowanceExceeded,true,"Events where an ElastiCache node exceeds connection-tracking allowance, indicating too much concurrent connection state for the host network budget.",count,counter,aws_elasticache_network_conntrack_allowance_exceeded,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,No conntrack breaches or metric not present in the live Tsuga catalog,Pair with connection counts; this is a saturation symptom rather than normal traffic accounting,cloudwatch=NetworkConntrackAllowanceExceeded|tsuga=aws_elasticache_network_conntrack_allowance_exceeded,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.HostLevel.html
Fleet/Health,NetworkPacketsPerSecondAllowanceExceeded,true,"Events where an ElastiCache node exceeds packet-rate allowance, indicating packet-heavy traffic is outgrowing host network capacity.",count,counter,aws_elasticache_network_packets_per_second_allowance_exceeded,timeseries|query-value|top-list,sum,per-second,context.cacheclusterid:20|context.cachenodeid:20,context.env|context.team|context.cacheclusterid,context.cachenodeid|context.cloud.region|context.cloud.account.id,No packet-rate breaches or metric not present in the live Tsuga catalog,Most useful when packet counts or connection churn indicate many small requests,cloudwatch=NetworkPacketsPerSecondAllowanceExceeded|tsuga=aws_elasticache_network_packets_per_second_allowance_exceeded,https://docs.aws.amazon.com/AmazonElastiCache/latest/dg/CacheMetrics.HostLevel.html
