theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Availability/Health,k8s.daemonset.misscheduled_nodes,true,Number of nodes running a DaemonSet pod that should NOT be running it (taint/toleration mismatch or selector change). > 0 indicates configuration drift.,{node},gauge,k8s.daemonset.misscheduled_nodes,query-value|timeseries,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.daemonset.name:20,k8scluster receiver not deployed,Safe — low cardinality,otel=k8s.daemonset.misscheduled_nodes,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Availability/Health,k8s.daemonset.ready_nodes,true,Number of nodes where the DaemonSet pod is running and ready (readiness probe passing). < desired = pods running but not serving traffic.,{node},gauge,k8s.daemonset.ready_nodes,query-value|timeseries,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.daemonset.name:20,k8scluster receiver not deployed,Safe,otel=k8s.daemonset.ready_nodes,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Errors/Failures,k8s.job.failed_pods,true,Number of pods that have failed within a Job. Retry attempts before job success are included — do not treat > 0 as a hard failure indicator without context on backoffLimit.,{pod},gauge,k8s.job.failed_pods,query-value|timeseries|top-list,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.job.name:20,k8scluster receiver not deployed,Safe — bounded by job count,otel=k8s.job.failed_pods,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Throughput/Usage,k8s.job.successful_pods,true,Number of pods that have successfully completed within a Job. Paired with failed_pods to compute job success rate.,{pod},gauge,k8s.job.successful_pods,query-value|timeseries,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.job.name:20,k8scluster receiver not deployed,Safe — bounded by job count,otel=k8s.job.successful_pods,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Throughput/Usage,k8s.cronjob.active_jobs,true,Number of currently active (running) Job instances spawned by a CronJob. > 1 indicates concurrent runs or a stuck previous run.,{job},gauge,k8s.cronjob.active_jobs,query-value|timeseries,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.cronjob.name:20,k8scluster receiver not deployed,Safe — bounded by cronjob count,otel=k8s.cronjob.active_jobs,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Throughput/Usage,k8s.node.network.io,true,Cumulative total bytes transferred (in and out) per node. Direction attribute (receive/transmit) distinguishes inbound vs outbound. Use rate() for per-second bandwidth. Aggregated across cluster gives total cluster network throughput.,By,counter,k8s.node.network.io,timeseries|query-value,sum,per-second,context.k8s.node.name:20|context.direction:2|context.k8s.cluster.name:10,context.env|context.team,context.k8s.namespace.name:20,kubeletstats receiver not deployed,direction attribute required — filter or group-by by direction; never sum across both directions without intent,otel=k8s.node.network.io,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Throughput/Usage,k8s.pod.network.io,true,Cumulative total bytes transferred per pod (in and out). Direction attribute (receive/transmit) required. Use rate() for per-second bandwidth. Identifies chatty pods.,By,counter,k8s.pod.network.io,timeseries|top-list|query-value,sum,per-second,context.k8s.namespace.name:20|context.direction:2|context.k8s.cluster.name:10,context.env|context.team,context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name high cardinality — use top-list not timeseries for pod-level breakdown,otel=k8s.pod.network.io,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Errors/Failures,k8s.node.network.errors,true,Cumulative count of network errors (receive and direction) per node. Direction attribute required. Use rate() for error rate. Any sustained errors are worth investigating.,{error},counter,k8s.node.network.errors,timeseries|query-value,sum,per-second,context.k8s.node.name:20|context.direction:2|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe — bounded by node count and direction values,otel=k8s.node.network.errors,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Errors/Failures,k8s.pod.network.errors,true,Cumulative count of network errors per pod (receive and transmit). Direction attribute required. Use rate() for error rate.,{error},counter,k8s.pod.network.errors,timeseries|query-value|top-list,sum,per-second,context.k8s.namespace.name:20|context.direction:2|context.k8s.cluster.name:10,context.env|context.team,context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name high cardinality — use top-list for pod breakdown,otel=k8s.pod.network.errors,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Performance/Latency,k8s.node.cpu.usage,true,Instantaneous CPU usage of the node in nanocores (1 core = 1e9 nanocores). Gauge measured at collection interval. Use max for peak detection; use average for baseline. To get CPU utilization % use system.cpu.utilization instead.,{nano_cores},gauge,k8s.node.cpu.usage,timeseries|query-value|top-list,max,none,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe — bounded by node count; values in nanocores can be large numbers,otel=k8s.node.cpu.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Performance/Latency,k8s.node.cpu.time,true,Cumulative CPU time consumed by the node in seconds. Use rate() to get CPU utilization in cores/second. Monotonically increasing.,s,counter,k8s.node.cpu.time,timeseries,sum,rate,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe — bounded by node count,otel=k8s.node.cpu.time,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Performance/Latency,k8s.pod.cpu.usage,true,Instantaneous CPU usage of the pod in nanocores — sum of all containers in the pod. Use for pod-level CPU trending and top-N hottest pods.,{nano_cores},gauge,k8s.pod.cpu.usage,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name high cardinality — prefer top-list; values in nanocores,otel=k8s.pod.cpu.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Performance/Latency,container.cpu.usage,true,Instantaneous CPU usage of an individual container in nanocores. Most granular CPU metric. Compare against container CPU limit/request for saturation.,{nano_cores},gauge,container.cpu.usage,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20|context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name and container.name are high cardinality — use namespace/deployment level group-by in overview,otel=container.cpu.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Performance/Latency,system.cpu.utilization,true,Per-CPU-state utilization ratio (0-1). State attribute: idle/user/system/iowait/steal/interrupt/softirq/nice. Filter state:idle then compute 1 - idle for total utilization %. Most human-friendly CPU metric for nodes.,1,gauge,system.cpu.utilization,timeseries|query-value,average,none,context.k8s.node.name:20|context.state:8|context.k8s.cluster.name:10,context.env|context.team,,hostmetrics or kubeletstats not deployed,Safe — state has bounded values (5-8 values),otel=system.cpu.utilization,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/hostmetricsreceiver
Capacity/Saturation,k8s.container.cpu_limit,true,CPU limit configured for the container in nanocores (from Pod spec). Resource config value — not consumption. Pair with container.cpu.usage to compute CPU limit utilization %.,{nano_cores},gauge,k8s.container.cpu_limit,timeseries|query-value,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,k8scluster receiver not deployed,Safe — spec value,otel=k8s.container.cpu_limit,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Capacity/Saturation,k8s.container.cpu_request,true,CPU request configured for the container in nanocores (from Pod spec). Scheduler uses this for placement. Container can consume more than its request but never more than its limit.,{nano_cores},gauge,k8s.container.cpu_request,timeseries|query-value,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,k8scluster receiver not deployed,Safe — spec value,otel=k8s.container.cpu_request,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Capacity/Saturation,k8s.node.memory.usage,true,Current memory usage of the node in bytes. Includes all pod memory + OS overhead. Compare against k8s.node.allocatable_memory for utilization %.,By,gauge,k8s.node.memory.usage,timeseries|query-value|top-list,max,none,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe — bounded by node count,otel=k8s.node.memory.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,k8s.node.memory.rss,true,RSS (Resident Set Size) memory of the node in bytes. Physical memory actively used. Does not include memory mapped files. Lower than total usage but more indicative of actual memory pressure.,By,gauge,k8s.node.memory.rss,timeseries,max,none,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe,otel=k8s.node.memory.rss,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,k8s.node.allocatable_memory,true,Allocatable memory on the node in bytes — total capacity minus OS and kubelet overhead. This is the denominator for node memory utilization %. Stable gauge (changes only on node resize).,By,gauge,k8s.node.allocatable_memory,query-value,max,none,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,k8scluster receiver not deployed,Safe,otel=k8s.node.allocatable_memory,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Capacity/Saturation,k8s.pod.memory.usage,true,Current memory usage of the pod in bytes — aggregate of all containers. Use max aggregation for worst-case pods; average for baseline.,By,gauge,k8s.pod.memory.usage,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name high cardinality — use top-list,otel=k8s.pod.memory.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,k8s.pod.memory.rss,true,RSS memory of the pod in bytes. Physical memory footprint of the pod. Useful for trend analysis and detecting memory leaks.,By,gauge,k8s.pod.memory.rss,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name high cardinality,otel=k8s.pod.memory.rss,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,container.memory.usage,true,Current memory usage of the container in bytes. Most granular memory metric. Compare against container memory limit. Kubernetes uses working_set for limit enforcement but usage is also available.,By,gauge,container.memory.usage,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20|context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name and container.name high cardinality — use namespace level in overview,otel=container.memory.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,container.memory.rss,true,RSS memory of the container in bytes. Lower than usage but reflects physical memory committed. Use for memory pressure detection.,By,gauge,container.memory.rss,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,kubeletstats receiver not deployed,High cardinality at container level,otel=container.memory.rss,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,k8s.container.memory_limit,true,Memory limit configured for the container in bytes (from Pod spec). Resource config value — not consumption. Pair with container.memory.usage to compute memory limit utilization %.,By,gauge,k8s.container.memory_limit,query-value,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,k8scluster receiver not deployed,Safe — spec value,otel=k8s.container.memory_limit,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Capacity/Saturation,k8s.container.memory_request,true,Memory request configured for the container in bytes (from Pod spec). Scheduler uses this for placement. Requests << limits indicates overcommit risk.,By,gauge,k8s.container.memory_request,query-value,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,k8scluster receiver not deployed,Safe — spec value,otel=k8s.container.memory_request,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/k8sclusterreceiver
Capacity/Saturation,system.memory.usage,true,System memory usage in bytes by state (used/free/cached/buffered etc.). State attribute distinguishes categories. Use to understand node-level memory breakdown beyond kubelet view.,By,gauge,system.memory.usage,timeseries,sum,none,context.k8s.node.name:20|context.state:8|context.k8s.cluster.name:10,context.env|context.team,,hostmetrics receiver not deployed,Safe — state values bounded,otel=system.memory.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/hostmetricsreceiver
Capacity/Saturation,system.memory.utilization,true,System memory utilization ratio (0-1) per state. Filter or group-by state. 1 - idle state ratio approximates total memory pressure. More portable than raw bytes for cross-node comparison.,1,gauge,system.memory.utilization,timeseries|query-value,average,none,context.k8s.node.name:20|context.state:8|context.k8s.cluster.name:10,context.env|context.team,,hostmetrics receiver not deployed,Safe — state values bounded,otel=system.memory.utilization,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/hostmetricsreceiver
Capacity/Saturation,k8s.node.filesystem.usage,true,Current filesystem usage on the node in bytes. All mount points aggregated or by device (Stage 2 must confirm attribute key). Critical for eviction monitoring — kubelet evicts pods at configurable threshold (default ~85%).,By,gauge,k8s.node.filesystem.usage,timeseries|query-value|top-list,max,none,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe — bounded by node count; Stage 2 must confirm if device attribute exists for per-partition view,otel=k8s.node.filesystem.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,k8s.node.filesystem.capacity,true,Total filesystem capacity of the node in bytes. Paired with k8s.node.filesystem.usage to compute filesystem utilization %. Stable gauge.,By,gauge,k8s.node.filesystem.capacity,query-value,max,none,context.k8s.node.name:20|context.k8s.cluster.name:10,context.env|context.team,,kubeletstats receiver not deployed,Safe,otel=k8s.node.filesystem.capacity,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,k8s.pod.filesystem.usage,true,Current filesystem usage by the pod in bytes. Pod-level view of disk consumption (ephemeral storage). Compare against ephemeral storage limits to detect pods at risk of eviction.,By,gauge,k8s.pod.filesystem.usage,timeseries|top-list,max,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.pod.name:20,kubeletstats receiver not deployed,context.k8s.pod.name high cardinality — use top-list,otel=k8s.pod.filesystem.usage,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,container.filesystem.available,true,Available filesystem space for the container in bytes. As this approaches zero the pod risks eviction or out-of-disk-space errors.,By,gauge,container.filesystem.available,timeseries|top-list,min,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,kubeletstats receiver not deployed,High cardinality at container level — use top-list or namespace group-by,otel=container.filesystem.available,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Capacity/Saturation,container.filesystem.capacity,true,Total filesystem capacity allocated to the container in bytes. Paired with container.filesystem.available to understand per-container storage state.,By,gauge,container.filesystem.capacity,query-value,sum,none,context.k8s.namespace.name:20|context.k8s.cluster.name:10,context.env|context.team,context.k8s.container.name:20,kubeletstats receiver not deployed,Safe — stable spec value,otel=container.filesystem.capacity,https://github.com/open-telemetry/opentelemetry-collector-contrib/tree/main/receiver/kubeletstatsreceiver
Cost,NOT_APPLICABLE,false,Kubernetes infrastructure cost is tracked at the cloud provider level (EC2/GKE node pricing) not via OTel metrics. Proxy signals for cost optimization: CPU request utilization (over-provisioned requests waste reserved capacity) and memory request utilization (over-provisioned requests waste node headroom). Use CPU Request Utilization % and Memory Request Utilization % from the cpu-memory section as cost efficiency proxies.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
