theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Throughput/Usage,redis.keys.expired,true,Total number of key expiration events. Cumulative monotonic counter. High rate may cause latency from active expiry cycle.,{event},counter,redis.keys.expired,timeseries,sum,per-second,context.scope:20,context.scope,context.env|context.team,No keys with TTL or instance not reporting,Safe,otel=redis.keys.expired|prom=redis_expired_keys_total,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Throughput/Usage,redis.keys.evicted,true,Number of evicted keys due to maxmemory limit. Cumulative monotonic counter. For caches eviction is normal; for data stores it means data loss.,{key},counter,redis.keys.evicted,timeseries|query-value,sum,per-second,context.scope:20,context.scope,context.env|context.team,Memory below maxmemory or noeviction policy configured,Safe,otel=redis.keys.evicted|prom=redis_evicted_keys_total,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Throughput/Usage,redis.net.input,true,Total number of bytes read from the network. Cumulative monotonic counter.,By,counter,redis.net.input,timeseries,sum,per-second,context.scope:20,context.scope,context.env|context.team,Instance not reporting,Safe,otel=redis.net.input|prom=redis_net_input_bytes_total,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Throughput/Usage,redis.net.output,true,Total number of bytes written to the network. Cumulative monotonic counter.,By,counter,redis.net.output,timeseries,sum,per-second,context.scope:20,context.scope,context.env|context.team,Instance not reporting,Safe,otel=redis.net.output|prom=redis_net_output_bytes_total,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.used,true,Total number of bytes allocated by Redis using its allocator. Gauge. Primary memory consumption metric.,By,gauge,redis.memory.used,timeseries|query-value,max,none,context.scope:20,context.scope,context.env|context.team,Instance not reporting,Safe,otel=redis.memory.used|prom=redis_used_memory_bytes,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.peak,true,Peak memory consumed by Redis (in bytes). Gauge. High-water mark since last restart.,By,gauge,redis.memory.peak,timeseries,max,none,context.scope:20,context.scope,context.env|context.team,Instance not reporting,Safe,otel=redis.memory.peak|prom=redis_used_memory_peak_bytes,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.rss,true,"Number of bytes that Redis allocated as seen by the OS (resident set size). Gauge. Includes fragmentation overhead, COW pages during fork, and allocator metadata.",By,gauge,redis.memory.rss,timeseries|query-value,max,none,context.scope:20,context.scope,context.env|context.team,Instance not reporting,Safe,otel=redis.memory.rss|prom=redis_used_memory_rss_bytes,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.lua,true,Number of bytes used by the Lua engine. Gauge.,By,gauge,redis.memory.lua,timeseries,max,none,,context.scope,context.env|context.team,No Lua scripts loaded,Safe,otel=redis.memory.lua|prom=redis_used_memory_lua_bytes,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.fragmentation_ratio,true,"Ratio of used_memory_rss to used_memory. <1.0 = likely swapping. 1.0-1.5 = healthy. >1.5 = fragmentation. Gauge. Can be misleading: includes non-fragmentation overhead (shared libs, allocator metadata).",1,gauge,redis.memory.fragmentation_ratio,timeseries|query-value,max,none,context.scope:20,context.scope,context.env|context.team,Instance not reporting,Misleading when Redis uses very little memory (ratio can be very high due to fixed overhead),otel=redis.memory.fragmentation_ratio|prom=redis_mem_fragmentation_ratio,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.maxmemory,false,"Value of the maxmemory configuration directive. Gauge. 0 = unlimited (64-bit default). Denominator for memory utilization calculations. OTel: disabled by default, must enable.",By,gauge,redis.maxmemory,query-value,max,none,,context.scope,context.env|context.team,"maxmemory not configured (unlimited) or OTel metric not enabled. When 0, cannot compute utilization %.",Safe,otel=redis.maxmemory|prom=redis_config_maxmemory,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.db.keys,true,Number of keyspace keys per database. Gauge. Attributed by db (db0-db15).,{key},gauge,redis.db.keys,timeseries|bar,sum,none,context.db:16,context.scope|context.db,context.env|context.team,Database is empty or does not exist,Per-db cardinality: up to 16 databases x N instances. Most deployments use db0 only.,otel=redis.db.keys|prom=redis_db_keys,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.db.expires,true,Number of keyspace keys with an expiration per database. Gauge. Attributed by db.,{key},gauge,redis.db.expires,timeseries|bar,sum,none,context.db:16,context.scope|context.db,context.env|context.team,No keys with TTL set in this database,Per-db cardinality same as redis.db.keys,otel=redis.db.expires|prom=redis_db_keys_expiring,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.db.avg_ttl,true,Average keyspace keys TTL per database. Gauge. Attributed by db. Unit is milliseconds.,ms,gauge,redis.db.avg_ttl,timeseries,average,none,context.db:16,context.scope|context.db,context.env|context.team,No keys with TTL set in this database,Per-db cardinality same as redis.db.keys,otel=redis.db.avg_ttl|prom=redis_db_avg_ttl_seconds,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Resource Utilization,redis.cpu.time,true,"System CPU consumed by Redis in seconds since server start. Cumulative monotonic counter. Attributed by state (sys, user, sys_children, user_children, sys_main_thread, user_main_thread). rate() gives CPU seconds/second (utilization).",s,counter,redis.cpu.time,timeseries,sum,per-second,context.state:6|context.scope:20,context.scope|context.state,context.env|context.team,Instance not reporting,"state attribute has 6 values (sys, user, sys_children, user_children, sys_main_thread, user_main_thread)",otel=redis.cpu.time|prom=redis_used_cpu_sys+redis_used_cpu_user,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Resource Utilization,redis.clients.max_input_buffer,true,Biggest input buffer among current client connections. Gauge. Bytes.,By,gauge,redis.clients.max_input_buffer,timeseries,max,none,,context.scope,context.env|context.team,No clients connected or instance not reporting,Safe,otel=redis.clients.max_input_buffer|prom=redis_client_recent_max_input_buffer,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Resource Utilization,redis.clients.max_output_buffer,true,Longest output list among current client connections. Gauge. Bytes.,By,gauge,redis.clients.max_output_buffer,timeseries,max,none,,context.scope,context.env|context.team,No clients connected or instance not reporting,Safe,otel=redis.clients.max_output_buffer|prom=redis_client_recent_max_output_buffer,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Performance/Latency,redis.latest_fork,true,Duration of the latest fork operation in microseconds. Gauge. Spikes during BGSAVE/BGREWRITEAOF. Proportional to dataset size (9-13us/MB on physical hardware).,us,gauge,redis.latest_fork,timeseries|query-value,max,none,context.scope:20,context.scope,context.env|context.team,No fork has occurred (persistence disabled or no rewrite yet),Safe,otel=redis.latest_fork|prom=redis_latest_fork_usec,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Performance/Latency,redis.cmd.calls,false,"Total number of calls for a specific command. Cumulative monotonic counter. Attributed by cmd. OTel: disabled by default, must enable.",{call},counter,redis.cmd.calls,timeseries|top-list,sum,rate,context.cmd:10,context.scope|context.cmd,context.env|context.team,"OTel metric not enabled, or no commands of this type executed",HIGH cardinality: 200+ commands with modules. Always use Top-N limit on cmd dimension.,otel=redis.cmd.calls|prom=redis_commands_total,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Performance/Latency,redis.cmd.usec,false,"Total time in microseconds for all executions of a command. Cumulative monotonic counter. Attributed by cmd. OTel: disabled by default, must enable.",us,counter,redis.cmd.usec,timeseries|top-list,sum,rate,context.cmd:10,context.scope|context.cmd,context.env|context.team,OTel metric not enabled or no commands of this type executed,HIGH cardinality same as redis.cmd.calls,otel=redis.cmd.usec|prom=redis_commands_duration_seconds_total,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Performance/Latency,redis.cmd.latency,false,"Command execution latency. Gauge in seconds. Attributed by cmd and percentile (p50, p99, p99.9). OTel: disabled by default. Requires Redis 7.0+ with latency-tracking yes.",s,gauge,redis.cmd.latency,timeseries|top-list,max,none,context.cmd:10|context.percentile:3,context.scope|context.cmd|context.percentile,context.env|context.team,"latency-tracking not enabled (Redis 7.0+), or Redis < 7.0, or OTel metric not enabled",HIGH cardinality: cmd x percentile x instances. Use Top-N on cmd.,otel=redis.cmd.latency,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Availability/Health,redis.rdb.changes_since_last_save,true,"Number of changes since the last RDB dump. Non-monotonic sum. Climbs during normal operation, resets to 0 after successful save.",{change},counter,redis.rdb.changes_since_last_save,timeseries|query-value,sum,rate,,context.scope,context.env|context.team,"Persistence disabled (save """") -- metric climbs indefinitely",Safe,otel=redis.rdb.changes_since_last_save|prom=redis_rdb_changes_since_last_save,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Availability/Health,redis.replication.offset,true,"The server's current replication offset. Gauge. On master, this is master_repl_offset. Used to compute replication lag vs replica offset.",By,gauge,redis.replication.offset,timeseries,max,none,context.scope:20,context.scope,context.env|context.team,Standalone mode or replication not configured,Safe,otel=redis.replication.offset|prom=redis_master_repl_offset,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Availability/Health,redis.replication.backlog_first_byte_offset,true,The master offset of the replication backlog buffer. Gauge.,By,gauge,redis.replication.backlog_first_byte_offset,timeseries,max,none,,context.scope,context.env|context.team,Replication not active,Safe,otel=redis.replication.backlog_first_byte_offset|prom=redis_repl_backlog_first_byte_offset,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Availability/Health,redis.replication.replica_offset,false,"Offset for redis replica. Gauge. OTel: disabled by default, must enable. Used with master offset to compute replication lag.",By,gauge,redis.replication.replica_offset,timeseries,max,none,context.scope:20,context.scope,context.env|context.team,Not a replica or OTel metric not enabled,Safe,otel=redis.replication.replica_offset,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.used_memory_overhead,false,"Sum of all overheads that the server allocated for managing internal data structures. Non-monotonic sum. OTel: disabled by default, must enable.",By,counter,redis.memory.used_memory_overhead,timeseries,max,none,,context.scope,context.env|context.team,OTel metric not enabled,Safe,otel=redis.memory.used_memory_overhead,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Capacity/Saturation,redis.memory.used_memory_startup,false,"Initial amount of memory consumed by Redis at startup. Non-monotonic sum. OTel: disabled by default, must enable.",By,counter,redis.memory.used_memory_startup,timeseries,max,none,,context.scope,context.env|context.team,OTel metric not enabled,Safe,otel=redis.memory.used_memory_startup,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Availability/Health,redis.role,false,"Redis node's role. Non-monotonic sum. Attributed by role (primary, replica). OTel: disabled by default, must enable.",{role},counter,redis.role,query-value,max,none,context.role:2,context.scope|context.role,context.env|context.team,OTel metric not enabled,Safe,otel=redis.role,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Availability/Health,redis.mode,false,"Redis server mode. Gauge. Attributed by mode (standalone, sentinel, cluster). OTel: disabled by default, must enable.",{mode},gauge,redis.mode,query-value,max,none,context.mode:3,context.scope|context.mode,context.env|context.team,OTel metric not enabled,Safe,otel=redis.mode,https://github.com/open-telemetry/opentelemetry-collector-contrib/blob/main/receiver/redisreceiver/documentation.md
Cost,NOT_APPLICABLE,false,"Redis is self-hosted on k8s. There are no direct Redis cost metrics. Cost proxies: redis.memory.used (memory is the primary resource), redis.cpu.time (CPU consumption), redis.net.input+redis.net.output (network). Infrastructure cost is tracked at the k8s/host level, not within Redis telemetry.",,,,,,,,,,,,,
