theme,name,confirmed,definition,unit,type,tsuga_metric_name,widget_suggestions,aggregation,post_function,group_by,required_context_fields,optional_context_fields,absence_means,cardinality_footguns,variants,citations
Throughput/Usage,storage.googleapis.com/authn/authentication_count,false,"Number of authenticated API requests. NOT FOUND in Tsuga — metric not collected in this account.",1,counter,storage.googleapis.com/authn/authentication_count,timeseries|top-list,sum,per-second,context.bucket_name:25,context.cloud.account.id|context.cloud.region,,Not collected by this GCP integration,Safe,gcp=storage.googleapis.com/authn/authentication_count,https://docs.cloud.google.com/storage/docs/using-uniform-bucket-level-access
Throughput/Usage,storage.googleapis.com/authz/acl_operations_count,false,"Number of ACL operations. NOT FOUND in Tsuga — metric not collected or uniform access enabled.",1,counter,storage.googleapis.com/authz/acl_operations_count,timeseries|query-value,sum,per-second,context.bucket_name:25,context.cloud.account.id|context.cloud.region,,Not collected or uniform bucket-level access enabled (desired state),Safe,gcp=storage.googleapis.com/authz/acl_operations_count,https://docs.cloud.google.com/storage/docs/using-uniform-bucket-level-access
Throughput/Usage,storage.googleapis.com/authz/acl_based_object_access_count,false,"Number of object accesses via ACL. NOT FOUND in Tsuga — not collected or uniform access enabled.",1,counter,storage.googleapis.com/authz/acl_based_object_access_count,timeseries|query-value,sum,per-second,context.bucket_name:25,context.cloud.account.id|context.cloud.region,,Not collected or uniform bucket-level access enabled (desired state),Safe,gcp=storage.googleapis.com/authz/acl_based_object_access_count,https://docs.cloud.google.com/storage/docs/using-uniform-bucket-level-access
Cost,storage.googleapis.com/autoclass/transition_operation_count,false,"Number of storage class transitions by Autoclass. NOT FOUND in Tsuga — Autoclass not enabled.",1,counter,storage.googleapis.com/autoclass/transition_operation_count,timeseries|query-value,sum,per-second,context.bucket_name:25,context.cloud.account.id|context.cloud.region,,Autoclass not enabled on this bucket — NOT an error,Safe,gcp=storage.googleapis.com/autoclass/transition_operation_count,https://docs.cloud.google.com/storage/docs/autoclass
Cost,storage.googleapis.com/autoclass/transitioned_bytes_count,false,"Total bytes transitioned by Autoclass. NOT FOUND in Tsuga — Autoclass not enabled.",By,counter,storage.googleapis.com/autoclass/transitioned_bytes_count,timeseries|query-value,sum,per-second,context.bucket_name:25,context.cloud.account.id|context.cloud.region,,Autoclass not enabled or no transitions needed,Safe,gcp=storage.googleapis.com/autoclass/transitioned_bytes_count,https://docs.cloud.google.com/storage/docs/autoclass
Capacity/Saturation,storage.googleapis.com/storage/v2/total_bytes,true,"Total size of all objects and multipart uploads. V2 adds type label to distinguish live vs soft-deleted. Daily update.",By,gauge,storage.googleapis.com/storage/v2/total_bytes,timeseries|query-value,max,none,context.bucket_name:25|context.storage_class:5|context.type:3,context.cloud.account.id|context.cloud.region|context.env|context.team,context.location,Bucket is empty,Safe,gcp=storage.googleapis.com/storage/v2/total_bytes,https://docs.cloud.google.com/monitoring/api/metrics_gcp_p_z
Capacity/Saturation,storage.googleapis.com/storage/v2/deleted_bytes,false,"Bytes deleted per day by storage class. NOT FOUND in Tsuga — may not be collected.",By,counter,storage.googleapis.com/storage/v2/deleted_bytes,timeseries|query-value,sum,per-second,context.bucket_name:25|context.storage_class:5,context.cloud.account.id|context.cloud.region,,No deletions in the period or metric not collected,Safe,gcp=storage.googleapis.com/storage/v2/deleted_bytes,https://docs.cloud.google.com/monitoring/api/metrics_gcp_p_z
Throughput/Usage,storage.googleapis.com/anywhere_cache/request_count,true,"Number of Anywhere Cache API calls by method and cache hit status. UNEXPECTED — found in Tsuga but was excluded from core scope.",1,counter,storage.googleapis.com/anywhere_cache/request_count,timeseries|query-value,sum,per-second,context.bucket_name:25|context.method:15|context.anywhere_cache_hit:2|context.anywhere_cache_zone:10,context.cloud.account.id|context.cloud.region|context.env|context.team,context.response_code,Anywhere Cache not configured for this bucket/zone,Safe,gcp=storage.googleapis.com/anywhere_cache/request_count,https://docs.cloud.google.com/storage/docs/anywhere-cache
Throughput/Usage,storage.googleapis.com/anywhere_cache/sent_bytes_count,true,"Bytes sent from Anywhere Cache by method and hit status.",By,counter,storage.googleapis.com/anywhere_cache/sent_bytes_count,timeseries|query-value,sum,per-second,context.bucket_name:25|context.method:15|context.anywhere_cache_hit:2|context.anywhere_cache_zone:10,context.cloud.account.id|context.cloud.region|context.env|context.team,context.response_code,Anywhere Cache not configured,Safe,gcp=storage.googleapis.com/anywhere_cache/sent_bytes_count,https://docs.cloud.google.com/storage/docs/anywhere-cache
Capacity/Saturation,storage.googleapis.com/storage/v2/total_byte_seconds,true,"V2 daily storage in byte-seconds with type label. Reported as gauge in Tsuga. UNEXPECTED — found in Tsuga.",By.s,gauge,storage.googleapis.com/storage/v2/total_byte_seconds,timeseries,max,none,context.bucket_name:25|context.storage_class:5|context.type:3,context.cloud.account.id|context.cloud.region|context.env|context.team,,Bucket is empty,Safe,gcp=storage.googleapis.com/storage/v2/total_byte_seconds,https://docs.cloud.google.com/monitoring/api/metrics_gcp_p_z
Capacity/Saturation,storage.googleapis.com/storage/v2/total_count,true,"V2 object count with type label (live vs soft-deleted). UNEXPECTED — found in Tsuga.",1,gauge,storage.googleapis.com/storage/v2/total_count,timeseries|query-value|top-list,max,none,context.bucket_name:25|context.storage_class:5|context.type:3,context.cloud.account.id|context.cloud.region|context.env|context.team,,Bucket is empty,Safe,gcp=storage.googleapis.com/storage/v2/total_count,https://docs.cloud.google.com/monitoring/api/metrics_gcp_p_z
